name,player_id,guild_name,guild_id,points_change,battles_change,era,points,battles
Otmar vom harbach,4919861,Liuhidi 2,7618,0,0,SpaceAgeAsteroidBelt,170586621,27365
JoyrideCG1,8800248,Die Arbeiter,635,332215,170,ContemporaryEra,170399062,115106
Ahsoka T,8002768,Schwarze Engel🕊,4132,122785,9,SpaceAgeVenus,170387078,36817
.Gremlin.,2391777,,,0,0,FutureEra,170337332,122761
Wogan,5650456,Kirchmohrer Rudel,21119,0,0,SpaceAgeVenus,170261004,34223
vengeful,927404,,,0,0,FutureEra,170234761,89147
Hansi Hinterherseher,852781238,Goats of Sparta,10522,0,0,TomorrowEra,170228236,80128
ManuelderGrosse86,9814284,Stern des Südens,11150,0,0,SpaceAgeSpaceHub,170177488,13717
KlausZwerg,2334985,,,0,0,SpaceAgeMars,169945439,51246
StarLord0815,6792933,Asgard,21903,41400,0,ArcticFuture,169809660,58116
Alarich 287 der Erbauer,4518009,,,0,0,SpaceAgeVenus,169733907,45195
Todro84,6274490,Verpflichtungslos,15784,207977,27,SpaceAgeSpaceHub,169711709,20645
Kyros 84,849821139,,,0,0,ArcticFuture,169603232,110902
Tobias der Große 80,850980236,Enterprise,877,1987743,324,SpaceAgeMars,169565791,53216
Kai P.-Rhinja,2306907,Terrorcons,25333,0,0,SpaceAgeJupiterMoon,169549127,24536
Mandy Seastone,10322938,Zweitwohnsitz,6937,176920,34,SpaceAgeSpaceHub,169490287,30724
PDAgent,849907600,ρℓαуιηg αηgєℓѕ,92,253183,174,ModernEra,169383735,134039
König Tooobi,4749606,,,0,0,SpaceAgeAsteroidBelt,169368220,36619
Minagope,7048688,Alte Hanse,8298,0,0,SpaceAgeSpaceHub,169348148,13624
HeuRea,852249245,,,0,0,ModernEra,169339762,112486
Vittorio Emanuele II,852796376,RELIC HUNTERS,2803,954406,11,SpaceAgeMars,169273530,44444
jennykap,851051274,Mosel Götter,18118,1238995,17,OceanicFuture,169249467,34235
Scatman3182,849972264,Dragon Riders,159,1431797,78,ProgressiveEra,169219210,296085
ShyvasBong,850123642,Toy of Kick,24716,0,0,FutureEra,169182270,97113
HALDOR 2.0,10026206,🌟Gilead🌟,3165,665527,140,FutureEra,169097229,72722
Bayernfan121,9162539,Tu Felix Austria!,24012,0,0,SpaceAgeSpaceHub,168931804,17280
SirDiego10,5315477,,,0,0,OceanicFuture,168916226,73707
c3po der schlaue,850301866,KEIN STRESS 🏖,14466,1166351,243,FutureEra,168809279,52192
KamiKat3r,2344115,Die Nachtschwärmer,760,0,0,SpaceAgeJupiterMoon,168766111,33418
Xmen2710,2312392,S.F.R.J. - Galaxy,19836,74118,8,SpaceAgeAsteroidBelt,168643078,23811
Iolanta 452 die Rächerin,4376599,,,0,0,SpaceAgeTitan,168620799,31272
andi5726,851923593,Verpflichtungslos,15784,171947,35,VirtualFuture,168584190,65587
Suppenhuhn12,851674132,*Die Weltenbummler*,6865,147884,47,SpaceAgeMars,168418088,62008
Noxarian,852302355,JEEPer,23200,0,0,SpaceAgeVenus,168413185,45916
Lanugo0815,10038125,,,0,0,SpaceAgeTitan,168404066,42943
Bikersusi,908723,Die mächtigen Könige,16819,197785,24,SpaceAgeSpaceHub,168371790,23970
Falen Lancer,7093584,,,0,0,SpaceAgeTitan,168198431,30521
Viktoria 310 die Listige,2942715,Woodys Bierstube,14569,86923,64,PostModernEra,167916741,224042
Kleo 95 die Kriegsbotin,2624188,🌟Gilead🌟,3165,575306,300,PostModernEra,167748830,94609
schaschlik9,10309596,🐉DragonRocker🏴‍☠️,7226,748138,61,FutureEra,167639488,61692
LordTitan,851204963,Nur Spielen,15660,96875,28,SpaceAgeSpaceHub,167584776,18705
Anubiens,9931469,Falken,50,537812,46,SpaceAgeSpaceHub,167570213,28255
Eirene 229 die Herrliche,3422921,* Störtebeker *,6108,0,0,SpaceAgeAsteroidBelt,167437999,32247
Roxana 670 die Mächtige,6937359,,,0,0,VirtualFuture,167419033,82250
Teetrinken,767087,Mupfel,15055,0,0,SpaceAgeVenus,167356022,21744
oldi 1,1162426,MacLeod,12511,0,0,SpaceAgeTitan,167332406,26838
der Boss hehe,2944939,Lonely Wolf,3292,261106,79,FutureEra,167310469,62866
XuPonTePa,8062172,ARES,10758,150546,14,SpaceAgeSpaceHub,167263213,29646
mfg roberto,849517876,Die Arbeiter,635,0,0,PostModernEra,166820760,116279
roeck,6487707,,,0,0,SpaceAgeTitan,166803751,27597
Playbirdy,4078480,,,0,0,SpaceAgeTitan,166768295,19662
Lexus1,4762816,Beamtenmikado,88,104051,223,ProgressiveEra,166732633,191736
Ostgote1,8874262,,,0,0,SpaceAgeMars,166708109,64603
Shorty der Gerechte,4048776,,,0,0,OceanicFuture,166640791,51419
MickSaintJohn,4433446,,,0,0,SpaceAgeJupiterMoon,166588674,29129
der mit dem Wolf spielt,3085104,Honktown,24396,0,0,SpaceAgeVenus,166553595,55732
FeurigerChris,9642963,Ruppert der I.,24906,260914,79,ArcticFuture,166458271,79062
Nephroide,6829700,🐕Gassirunde🐕,21158,0,0,FutureEra,166390276,102409
Rhea 84 die Grausame,2678670,Cree,22432,748864,103,SpaceAgeTitan,166340766,23828
Ayexor,3591811,,,0,0,SpaceAgeMars,166286511,48296
Big Jogis,7745306,Die Musketiere,6964,61905,42,OceanicFuture,166119859,75837
Brennius 807 der Harsche,8918111,Die Donnervögel,11511,131444,0,SpaceAgeMars,166070841,24905
TheDarkKnight91,7976520,Dragonis,4798,136010,42,VirtualFuture,166030240,52038
berni0607,2875508,Gourmants,8724,-650895,20,SpaceAgeSpaceHub,165975908,14483
Silent fellow,2344430,Æquilibrium,12780,0,0,VirtualFuture,165956704,55602
GrisuW4,10294826,Next Generation,16,768569,0,SpaceAgeMars,165858645,48714
Bremer Stadtmusikant,849524400,Bremer Stadtmusiker,18407,0,0,SpaceAgeTitan,165827462,31081
Superchanger,9867031,Die Namenlosen1234,17319,0,0,SpaceAgeJupiterMoon,165736212,17973
Steffi die Nase,5096875,,,0,0,SpaceAgeMars,165701253,66067
Gunternymos,6465940,Tu Felix Austria!,24012,40073,6,SpaceAgeSpaceHub,165619860,18921
hirsekeks,2327423,PathFindeR 🇺🇦🕊,18679,0,0,SpaceAgeMars,165475787,27088
Zoe 469 die Jägerin,7147206,,,0,0,SpaceAgeMars,165321534,37374
Schniggel die Gerechte,8970329,oneladyg,22554,0,0,SpaceAgeVenus,165241916,33686
VaSoMa,8761015,BadDogs,24556,0,0,SpaceAgeMars,165140502,52234
grafzahl8,4275289,,,0,0,SpaceAgeTitan,165013036,26632
Rising-Forces,850895892,nur so,3050,134225,20,SpaceAgeSpaceHub,164713254,26721
Ätherus,6468978,,,0,0,FutureEra,164672466,88019
rokiri,852818161,Fluffige Mammuts🦣🦣,7139,1310221,518,ModernEra,164654600,167077
simon13,9670695,Helden der Birne,5088,272061,74,ArcticFuture,164613563,80323
zaubermaus2008,10178827,,,0,0,FutureEra,164459534,118501
anglerreich 2,8077707,Mikrokosmos,19249,464242,206,FutureEra,164436329,62507
Kybele 1240 die Schwarze,849810052,,,0,0,VirtualFuture,164397742,71866
Oktavian 595 der Starke,7486711,Nur aus Spass,8340,2076382,49,SpaceAgeSpaceHub,164337054,12908
johagi,10111178,,,0,0,OceanicFuture,164243403,100475
Killer2411,545880,Brauchte eine Guilde,14675,0,0,SpaceAgeAsteroidBelt,164228286,72107
Ole 1186 der Größere,4437168,,,0,0,SpaceAgeVenus,164174031,31719
Xenophon 848 der Jäger,9362281,Freiheit!,13663,337201,66,SpaceAgeMars,163975120,67277
Klyvisaari,2092854,Next Generation,16,45284,0,FutureEra,163908575,47295
SirChristianDerGroße,5814853,,,0,0,SpaceAgeVenus,163886542,32650
Sir Schwennson,3467678,D20K20,23728,0,0,SpaceAgeAsteroidBelt,163869650,24512
Ingo73,4577687,🌟Gilead🌟,3165,455404,75,ArcticFuture,163867557,44380
Chimpules,853262015,Ritter des Phantoms,1265,1551416,500,OceanicFuture,163796616,28646
extreme rage,10175044,,,0,0,SpaceAgeMars,163715538,76459
King Papa,849306571,FGB Urlaubsgilde 🌴,23322,0,0,FutureEra,163642756,113137
wuppi23,849638548,Kalifriends,407,1117522,384,OceanicFuture,163560029,70157
Evelin911,7264121,✴ChillOut🔱,20520,105644,33,SpaceAgeTitan,163547045,34579
dormar,9485764,Verpflichtungslos,15784,68285,19,SpaceAgeSpaceHub,163513590,30310
koesup,6013089,,,0,0,SpaceAgeJupiterMoon,163495405,43929
Martinius69,9787028,,,0,0,SpaceAgeMars,163420418,71918
Isidore 909 der Düstere,851716429,De Fliese,22387,330097,62,SpaceAgeSpaceHub,163349738,24303
bills1,849663722,rockefeller,18025,0,0,SpaceAgeSpaceHub,163031787,15809
Hondo7,3900631,🌟Gilead🌟,3165,22680,0,SpaceAgeMars,162870402,45980
Lord Huber,9723476,,,0,0,FutureEra,162634946,100542
Raitus,2339235,Offensive,1840,0,0,VirtualFuture,162607529,73910
Berenike 4319 die Gütige,853280424,🌟Gilead🌟,3165,2588026,290,ArcticFuture,162573778,55145
ruedigerh,10501058,Spaßgilde,8261,0,0,SpaceAgeTitan,162557155,38999
Ethan Hunter,6657124,trubadur,8326,58540,17,SpaceAgeAsteroidBelt,162521400,12364
PaulePanzer,852746908,Yggdrasil,10153,31830,0,ArcticFuture,162501675,89903
Uldini,4458452,Schneebrunzer,22971,0,0,SpaceAgeAsteroidBelt,162477754,50458
Isabella 752 die Düstere,4897394,,,0,0,SpaceAgeAsteroidBelt,162334519,41869
Real Dennis,8440863,New Utopia,5943,70135,8,SpaceAgeSpaceHub,162267225,20277
Pyromania,8498817,Die unzerstörbaren,7911,0,0,ContemporaryEra,162201842,163853
ulky,851722380,Einsteiger,22389,1335440,174,SpaceAgeMars,162170690,30356
Sabina 1042 die Starke,9720655,,,0,0,SpaceAgeSpaceHub,162132054,12871
Marina die Liebe,851765181,PokerstarsElite,313,659915,83,SpaceAgeTitan,162109638,37529
Bernd Kowalski,1323298,Freigeist,22,1770743,29,FutureEra,162068345,56793
landbayII,5320621,Helden der Birne,5088,285860,59,TomorrowEra,162065325,89545
x2y3,851119344,Enterprise,877,806674,94,SpaceAgeMars,161921704,28376
schufficus,8952855,JUST4FUN FOR ALL,12744,0,0,SpaceAgeTitan,161835938,28403
oliaf,849539246,Handballer,23564,247089,25,SpaceAgeSpaceHub,161683729,20855
Titus 345 der Rächer,6301688,꧁ 𝕺𝖑𝖉 𝕹𝖔. 7 ꧂,9777,0,0,ProgressiveEra,161665762,129628
gcsteve,5493738,,,0,0,SpaceAgeMars,161654941,60673
Majjy die Tapfere,849910703,Hamburger Hanse,8586,34359,86,ProgressiveEra,161650418,284161
Getes,851823967,,,0,0,TomorrowEra,161499320,177539
Valerian 233 der Schöne,3605773,Die Tavernenhocker,4833,17897,10,OceanicFuture,161495368,82488
Sabine95634,850288424,modjo 🇺🇦,8194,413290,31,SpaceAgeMars,161408544,37696
Landvocht,8839392,Frankenreich 🇺🇦,14390,227987,55,SpaceAgeVenus,161386193,47182
Nebukatnesa,10430208,Umbrella Company,15762,81702,13,SpaceAgeSpaceHub,160970624,19394
Fr1nity,850992500,YoloGex,24657,0,0,ProgressiveEra,160942168,157633
Klein Hardi,850667694,👽.FuTurAmA.👽,11065,77081,433,LateMiddleAge,160803372,138698
Mr. Javelin,849744845,Stern des Südens,11150,0,0,SpaceAgeJupiterMoon,160769621,30940
Gerda Gerdes,7118299,Der Verstoßene,21930,0,0,SpaceAgeTitan,160712348,28399
Benki der Große,850219144,Enterprise,877,174522,16,SpaceAgeSpaceHub,160306903,10975
Eirenee,10379481,Zweitwohnsitz,6937,1266302,461,ArcticFuture,160177673,58511
ChrisFrosch de Verpetzte,851364737,Krieger des Lichts,1148,6900,0,ModernEra,160127765,132784
Ano79,9386637,,,0,0,SpaceAgeVenus,159855517,39692
Icabod,10393316,Klein~Auenland,3852,210234,23,SpaceAgeSpaceHub,159853606,18903
Majestätix,409585,Fun,759,0,0,SpaceAgeJupiterMoon,159657696,28818
Kräuterzigarette,4858852,Draco Dormiens,1274,0,0,SpaceAgeSpaceHub,159606041,12443
Cheops1970,5499904,,,0,0,SpaceAgeVenus,159553822,16012
Ingrid H,6257374,INFINITY,633,100477,21,ArcticFuture,159426091,31314
Matthias der Allergrößte,9468302,Pommern,20360,0,0,SpaceAgeAsteroidBelt,159359592,47167
BFO-1000,851125886,Extravaganz,25786,220080,0,SpaceAgeMars,159263419,55634
Rebello der Erste,5915350,"""Schlappohrle""",25015,0,0,VirtualFuture,159242925,65756
Jupp Heidiheida,850226296,☕ Feierabend ☕,9457,0,0,SpaceAgeAsteroidBelt,159236764,27119
Thor der Sanfte,2780580,SOS,22101,0,0,SpaceAgeAsteroidBelt,159046800,40695
ICC die Allbereite,2105495,Trampeltiere,150,0,0,SpaceAgeAsteroidBelt,158934420,40495
Mc Max 2000,852734213,Spaß und Handel,12794,713892,210,TomorrowEra,158890371,41975
Rheuma kai,3983483,Hessian Dragons,109,0,0,ArcticFuture,158886009,34481
Frannylein,8482233,Hylax,13005,0,0,OceanicFuture,158849478,63533
Paulus Paulus Paulus,7440933,The Guild,19077,0,0,SpaceAgeMars,158830851,39808
StewartRiver,3409680,,,0,0,SpaceAgeMars,158805249,43372
Ice-Wolf,850263009,⚔Orden des Nordens⚔,11768,486973,268,ContemporaryEra,158791342,144470
GoldLink,850203427,Neu-Drachenfels,11825,318281,60,SpaceAgeSpaceHub,158773616,17645
Titus 239 der Löwe,5027761,Störtebeker`s,797,669070,3,SpaceAgeSpaceHub,158384207,31789
Trimixdiver,849867241,,,0,0,SpaceAgeSpaceHub,158376139,23230
Emmalein,850020581,Novigrad,13299,458635,89,SpaceAgeSpaceHub,158330956,30692
RestingSamurai63852,7137127,🌌EXACTI 🏳️‍🌈,12186,0,0,SpaceAgeVenus,158330850,25647
Dä Immi,852715141,Horde der Hanse,14972,817352,252,OceanicFuture,158246322,89046
Julian 276 der Schwarze,5025385,,,0,0,OceanicFuture,158217764,34233
King Kaes 2,5780340,Sachsen Fighters🇺🇦,2198,122177,381,LateMiddleAge,158197594,153707
nessi69,1468283,🕊Frodos Freunde🕊,18707,61544,14,FutureEra,158085788,57733
torfmensch,9385334,,,0,0,PostModernEra,157993243,137257
marsch,9410610,Die GEXperten,4314,0,0,LateMiddleAge,157913367,180315
Patrick 0,849687155,Carlsson,24723,0,0,ArcticFuture,157853984,117783
chgardener,10505780,,,0,0,SpaceAgeMars,157760409,82037
Harald57,10107963,Sir Henry's Gilde,15919,544965,0,SpaceAgeSpaceHub,157759870,11630
THB*,850914910,,,0,0,OceanicFuture,157737408,86282
chaosflappy,5360693,Unantastbar,6619,0,0,SpaceAgeSpaceHub,157715045,22058
Pinball,8934766,Welt Weite Wanderer,12778,0,0,SpaceAgeTitan,157616209,13159
Ainia,8582335,Ruheraum,24161,95437,17,SpaceAgeMars,157554933,63150
P l u t o,851545300,Originals / Urlaub,12967,47041,10,ModernEra,157453457,75971
Vesta 1185 die Gnädige,851473325,TORTUGA   🕊,17,269850,30,SpaceAgeSpaceHub,157412604,26109
King Donnelly I.,851981503,GOT NeueGilde,19595,0,0,SpaceAgeSpaceHub,157394656,17647
Salazar der Allmächtige,8674801,,,0,0,SpaceAgeAsteroidBelt,157391479,36352
MaximalCommodore4474,849817586,,,0,0,SpaceAgeAsteroidBelt,157311887,48744
Knackattack,852807476,,,0,0,SpaceAgeAsteroidBelt,157298695,51026
Pierre 87 der Erbauer,2924558,Falken,50,0,0,SpaceAgeSpaceHub,157282979,18564
Don Omo,852778494,Enterprise,877,361741,43,OceanicFuture,157170534,44716
Andrea 1967,852589578,Spielenmachtspass,25329,0,0,OceanicFuture,157124880,60523
nulliundpriesemut,7991940,,,0,0,SpaceAgeVenus,157046838,15338
ME579,7834716,,,0,0,FutureEra,157013424,112650
el-zocko 77,7685479,,,0,0,PostModernEra,156923179,164007
*Bratan*,9720234,Unantastbar,6619,102345,0,SpaceAgeSpaceHub,156865166,13975
Schmusenegger,4458683,Nicht aktiv,532,82720,10,SpaceAgeSpaceHub,156840869,10887
Der Furchtloseste,9011140,"die""Spartaner""",140,0,0,SpaceAgeTitan,156723458,34615
Lofty1358,850396531,Nebenwelten,3983,861436,129,SpaceAgeJupiterMoon,156626398,22037
jackson 65,6239354,kein euromeister 😭,7736,0,0,SpaceAgeJupiterMoon,156543539,14521
Thunderbird81,849907514,,,0,0,SpaceAgeJupiterMoon,156284769,32199
LöwenherzBarbarossa58,4040138,Die Tafelrunde,1286,167768,24,SpaceAgeSpaceHub,156216762,21465
hedoke die sanfte,5464420,*Die Weltenbummler*,6865,0,0,SpaceAgeMars,156209848,48999
Dirk der Kettwiger,850701784,Astra 💫 Australis,20187,1298269,513,FutureEra,156133695,102066
Aldi-Ali,9375942,,,0,0,SpaceAgeTitan,156113684,34845
bvbseppel,1773466,,,0,0,VirtualFuture,156112154,72564
Hilo der Hammer vom Tal,3349426,,,0,0,OceanicFuture,156067147,54681
bgt5,7382208,United Serenity,7819,0,0,SpaceAgeMars,155988665,46508
Thomas 73 der Borusse,6340033,,,0,0,VirtualFuture,155955568,64888
Borstel64,851892077,Black Metal,23377,0,0,SpaceAgeTitan,155952681,16548
kongobongo,850443501,Weißer Löwe,2088,0,0,SpaceAgeSpaceHub,155904471,29982
Spinner 1,852018569,Children of the Dark,10,644016,555,ColonialAge,155676290,189347
IronFist,8681710,Art of War,7,0,0,SpaceAgeMars,155620609,38072
Drakulaee83,853241518,ichso,24991,453453,164,ContemporaryEra,155616349,76780
bookish.autumn,8032254,Ocularius-clan,10644,0,0,SpaceAgeTitan,155369743,29383
Henry Bimsl,5690006,,,0,0,OceanicFuture,155316462,42463
Gralsritter,24746,XIII Legion 2,9444,0,0,SpaceAgeJupiterMoon,155308015,32165
poldini69,3714999,Spassecke,7428,450483,57,SpaceAgeMars,155304339,21521
Stephan der Verwirrte,849353682,,,0,0,ColonialAge,155280015,61078
Blitzikus,6931704,Bunter Haufen,12267,0,0,SpaceAgeSpaceHub,155276160,18035
Stemar der Große,2479459,,,0,0,SpaceAgeTitan,155172992,19292
BingooBongoo,1183552,Kings Drakul,1477,0,0,SpaceAgeJupiterMoon,155125835,37382
Fanta0503,4548718,,,0,0,SpaceAgeAsteroidBelt,155108314,36991
Flavius 777 der Erhabene,9985737,nur so,3050,945131,24,IndustrialAge,155024739,33311
FroLu213,6194236,,,0,0,SpaceAgeJupiterMoon,154960830,14829
Patty 9378,9882763,,,0,0,ArcticFuture,154932262,79888
FeurigerLennart,6082639,Widerstand,3567,154230,8,SpaceAgeSpaceHub,154772349,18245
Fipps,851123835,,,0,0,SpaceAgeAsteroidBelt,154595006,66344
Eric der Tüddel,9178433,NORDISH,13189,-198460,10,SpaceAgeSpaceHub,154552761,10288
Svrn929,821908,🌄Horizon Adventurer,170,80455,5,SpaceAgeAsteroidBelt,154376281,14709
Kortina,8658383,InsiderZ (IZ) 🕊️,20220,213939,41,FutureEra,154333696,41226
bert777,854557,,,0,0,SpaceAgeJupiterMoon,154257866,33775
Armitage Hux,850607636,🕊Gorgonen🕊,4888,2050436,321,SpaceAgeJupiterMoon,154046562,27353
WizardYak,9264742,Die Minititanen,7296,728229,272,FutureEra,154039755,99069
Euridyke 2880 die Geißel,848937363,,,169980,0,SpaceAgeSpaceHub,154021370,11836
Lotter der 4.,1687432,Bitcoin,9434,0,0,ContemporaryEra,153941400,159258
Lady Mabu,10537776,Black Phönix,17642,46788,51,FutureEra,153891782,123674
Einsiedler 123,851695635,,,0,0,SpaceAgeSpaceHub,153868784,19458
BobbPopp,5971973,Pittiplatsch,1551,0,0,SpaceAgeSpaceHub,153859035,21115
Grimborg,7956237,,,0,0,VirtualFuture,153857612,52975
johnny3beer,1598863,Widukinds Stamm,7846,152474,14,ArcticFuture,153828917,49257
P3P3,851268188,Die Arbeiter,635,110376,323,IndustrialAge,153617676,327329
Lykara,853163271,Enterprise,877,77925,23,ProgressiveEra,153556504,50335
Threeoffive,2307565,,,0,0,SpaceAgeAsteroidBelt,153529733,33235
Lowbobadean,6191859,Black Horizon 🇺🇦,47,0,0,ArcticFuture,153489227,74850
ebrus,851680346,Nebenwelten,3983,0,0,FutureEra,153394293,100577
robbynash,714479,,,0,0,VirtualFuture,153367531,45938
Dennis2891,849332901,,,0,0,FutureEra,153366902,93178
Terror Billy,10092223,,,0,0,ContemporaryEra,153319507,155139
Andras der Weise,3521483,Die Bewahrer,447,255582,23,SpaceAgeVenus,153293182,18512
Death Hogge,4901333,Kleine Welt 🌍,24648,69181,7,OceanicFuture,153188480,24694
Schmuckius der Große,851590249,Valhalla 82,20054,772067,45,SpaceAgeSpaceHub,153151568,23405
Danae 252,852430277,Die Bruderschaft,10326,243755,41,OceanicFuture,153099213,101842
schilli508,8523441,,,0,0,IndustrialAge,153097598,217079
Highlander610504,7769951,Die Nachtschwärmer,760,0,0,OceanicFuture,153054796,80234
Holly der Gerechte,5075939,🇮🇱Sitara🇺🇦,4988,203118,0,SpaceAgeAsteroidBelt,153050134,30129
Dieter Rolf 78,7542467,Gamesoldiers,9578,0,0,FutureEra,153044012,94859
Livia 976 die Starke,849277623,Old house,3858,0,0,SpaceAgeSpaceHub,152985286,23931
Shotgun Hunter,10487015,Yggdrasil,10153,641732,702,ModernEra,152965566,109283
KampfElfe,8140939,,,0,0,FutureEra,152923067,85627
Che 016,7531781,Die Söldner,9621,0,0,SpaceAgeTitan,152867683,26855
Maxwelle,849638238,Yggdrasil,10153,30150,10,SpaceAgeAsteroidBelt,152845330,25761
Nikokimi,9370923,PokerstarsElite,313,1081475,13,SpaceAgeSpaceHub,152809743,20295
Neolith,10032967,NRW LA,15287,670621,25,SpaceAgeTitan,152685413,38090
Dialer.999,1671520,SWF-Gilde,3572,0,0,FutureEra,152680803,85234
Hubertus Drachenreiter,9737526,Vo dr Alb ra,15132,40530,0,FutureEra,152592364,48189
Jerryoftheday,10152889,,,0,0,SpaceAgeMars,152586469,50829
opamanne,3202221,Bunte Kuh,1753,99589,20,SpaceAgeSpaceHub,152494797,22315
Tom0664,849861351,Weißer Löwe,2088,1308,0,SpaceAgeSpaceHub,152468546,10436
Ina die Schlaue,9010339,🐉DragonRocker🏴‍☠️,7226,0,0,FutureEra,152404874,94349
Maxi Dasher,10049012,Die Sturmengel,8532,0,0,SpaceAgeTitan,152399055,27291
Traktorfahrer,2932475,,,0,0,SpaceAgeMars,152392961,34867
Queen of the fortress,849377029,FC BAYERN 4 EVER,14874,473084,50,ArcticFuture,152029093,67391
Thunderstar,175355,Das schwarze Auge,124,99375,0,SpaceAgeMars,151908277,12459
AndreBerlin,853048174,Enterprise,877,305138,57,SpaceAgeAsteroidBelt,151777484,22453
Rosi von Bads,5084908,,,0,0,SpaceAgeMars,151770079,47671
Thorix44,2942596,,,0,0,SpaceAgeAsteroidBelt,151768563,12903
Nike 1030 die Gesegnete,851350012,Die Arbeiter,635,488903,91,FutureEra,151696980,42231
sunshine 2202,8287652,nur so,3050,199815,37,ArcticFuture,151662205,66849
PullmannCity,849710781,Die Arbeiter,635,215697,32,ModernEra,151649527,29323
neon322,5808044,RELIC HUNTERS,2803,0,0,ArcticFuture,151595009,164439
Flavius 254 der Fuchs,4363911,,,0,0,SpaceAgeVenus,151594923,28496
Max aus Hamburg,5591063,Royal Honesty,23292,0,0,SpaceAgeMars,151539161,46853
marcello61,10612113,McG,16215,168276,11,SpaceAgeSpaceHub,151522084,16481
Ironimus,5313019,☠️Île de la Tortue☠️,16055,41057,22,SpaceAgeAsteroidBelt,151480838,43196
Gullus,4004112,-Q-,4323,0,0,FutureEra,151468697,74305
Lupe65,5242235,,,0,0,SpaceAgeMars,151320394,35142
777Frommi777,7071668,,,0,0,ArcticFuture,151306015,77033
oesi-65,849185974,🐿️ Sciurus🐿️,17369,75265,16,OceanicFuture,151301956,38094
Renehl1981,8018679,Relax,3794,0,0,SpaceAgeSpaceHub,151187328,15121
l4.8,849651323,Spaß_am_Spiel,20137,451332,131,ArcticFuture,151081447,56180
Nokibear,849262610,sons of germany,6849,111015,25,SpaceAgeSpaceHub,150981648,19855
Kenner der Freundliche,7388627,Bitcoin,9434,366670,25,VirtualFuture,150891835,34483
Kiff,849844813,Musketierchen 4.0,17389,571326,185,VirtualFuture,150647441,61293
Geoffrey 1290 der Jäger,850874611,,,0,0,SpaceAgeMars,150534686,51647
Bierkatsche,4823560,Invictus,3702,104655,0,SpaceAgeSpaceHub,150507803,13502
König Kaya der große,7618881,Schattenfeuer,24831,578661,162,TomorrowEra,150490444,46980
marci king,8779642,Dune,3404,270649,63,VirtualFuture,150459485,33248
Püllekens,4130572,Dunkeltrolle,18245,32438,0,PostModernEra,150399661,50086
Ramona 1602 die Gütige,849446360,KEIN STRESS 🏖,14466,1317942,50,ContemporaryEra,150319716,69185
Roxana,850760354,Starter,25337,1447100,421,OceanicFuture,150229235,64237
Andili der Retter,852285353,Astra 💫 Australis,20187,1223820,277,TomorrowEra,150188576,77298
Schokoputin,4529716,,,0,0,SpaceAgeVenus,150166267,47052
Captoralle der Gütige,10583950,🕊Gorgonen🕊,4888,187762,38,SpaceAgeSpaceHub,150163205,18205
Bombardier-87,3183360,,,0,0,ArcticFuture,150153709,57039
Marlou Lordsworth,2371384,Hamburger Hanse,8586,255202,92,FutureEra,150153356,59915
Wenckman,4535771,Große Pause,24193,0,0,TomorrowEra,150063058,164488
weisnicht1,4716862,Quandas,5126,1286223,175,ModernEra,150025073,136578
Hubsi7,851989872,Palme 5.0🌴🌴,25687,0,0,VirtualFuture,149995387,72173
Red...,10211813,xhftcucctzxjxg,22059,0,0,SpaceAgeMars,149991630,65840
Saturnio,7881248,,,0,0,SpaceAgeAsteroidBelt,149956288,40567
COLOGNE KING,7159345,COLONIA,9128,195280,54,SpaceAgeMars,149947610,31649
ERCE05,2318880,,,0,0,SpaceAgeAsteroidBelt,149923627,36380
Sportgoofy real kindle,6283608,Schattenfeuer,24831,108231,13,SpaceAgeVenus,149900066,42530
Der Antiker,3563779,Die Arbeiter,635,44719,31,FutureEra,149636077,28376
Prinz of Vees,850832705,,,0,0,SpaceAgeVenus,149537554,43936
vonSachsen,8116363,💎Minas⚜️Tirith 💎,24031,0,0,SpaceAgeMars,149517581,42076
Die aus Weimar stammende,5336111,,,0,0,FutureEra,149481950,78856
Mad Hanni,848999902,BlackFlag,20988,58708,21,FutureEra,149412556,109928
Fyora,7032378,+++ ohmss +++,8453,0,0,FutureEra,149402931,63477
Olovind,6262143,,,0,0,OceanicFuture,149397561,85036
Schnautzer,850323529,⭐Freibären⭐,43,151720,32,SpaceAgeSpaceHub,149285501,19585
Sir Thauy,5864679,Neu-Drachenfels,11825,88659,21,TomorrowEra,149275023,151876
Lagertha von Lodbrock,850582933,Klan Sturlungar,20117,0,0,SpaceAgeVenus,149208367,30400
Turangalila,849225304,🌟Gilead🌟,3165,785,1,ProgressiveEra,149011413,161815
Eisenfaust,8701806,,,0,0,IronAge,148970647,396779
baschtlll,2593582,Die EISERNEN,6835,0,0,SpaceAgeSpaceHub,148954097,12615
Imperatus Maximus,8800956,KEIN STRESS 🏖,14466,191332,35,SpaceAgeAsteroidBelt,148934419,30790
Capitan Tifus,9464994,Stand by me,13782,136606,23,TomorrowEra,148791492,53759
Auros1,3165001,Bunte Kuh,1753,8040,4,SpaceAgeSpaceHub,148686242,20818
Thomas 677,8199154,ℓι¢нт υη∂ ℓιєвє 🕊,20994,0,0,ContemporaryEra,148608847,95701
Lich V.,2711448,,,0,0,FutureEra,148586363,91782
Thorak der Große,850850709,Die Sturmengel,8532,333158,36,SpaceAgeJupiterMoon,148227741,33757
schmitti1490,3393427,Die Handelsgilde,480,0,0,SpaceAgeSpaceHub,148222973,15323
