name,player_id,guild_name,guild_id,points_change,battles_change,era,points,battles
Christiangg,4527643,☕ Feierabend ☕,9457,7050,4,SpaceAgeTitan,228459914,25448
Scirocco87,849865053,,,0,0,FutureEra,228390832,131506
made27,4566589,Wirsindwiederda,18235,208197,22,SpaceAgeSpaceHub,228337581,37721
Sir Monaco,850021965,Bayrische Löwen,4377,154188,0,SpaceAgeSpaceHub,228264876,30497
Quiero,2318074,Freigeister,518,631057,12,SpaceAgeSpaceHub,228161510,38829
motobiker56,3669203,🕊 Quo Vadis 🕊,2017,51517,19,SpaceAgeTitan,228076874,40723
Sir Uwe62,2036778,Der Ruhepol,8183,152158,15,SpaceAgeSpaceHub,228049452,19430
Kallisto 719 die Gütige,4904436,Die Händler,1661,406342,75,SpaceAgeSpaceHub,228038564,28520
fischi1184,2711851,(Just for fun),6733,556365,71,SpaceAgeVenus,228033993,10771
Carrerajoe,8080152,,,0,0,SpaceAgeMars,227909130,95106
Crümpy,852480816,Hessian Dragons,109,1299313,350,FutureEra,227750546,70401
Ralf1405,850378352,Neubau,21376,243755,65,SpaceAgeSpaceHub,227713656,60253
AhojBrause,9406059,Die EISERNEN,6835,0,0,SpaceAgeSpaceHub,227673784,35254
Lifa die Lebendige,9639269,,,0,0,FutureEra,227590521,132108
Odol Med 3,9326924,,,0,0,SpaceAgeVenus,227190825,42790
Krapotke der Kakalunz,7734116,Ohne Verpflichtungen,14611,0,0,FutureEra,227074886,131553
Garfunkel23,852252328,Simon2,23217,405952,85,SpaceAgeJupiterMoon,227011536,52503
LaAcid0,853271651,FunFighters,3537,1364385,491,OceanicFuture,226965180,64010
Edmund3A,10584198,,,0,0,SpaceAgeTitan,226833032,49763
Ivan der Schreckhafte,5170901,Weisse Rose,6843,730212,365,ContemporaryEra,226789012,90788
Parthicus,2783677,,,0,0,SpaceAgeVenus,226775379,38878
Eluardore,1444479,Force of Nature,21629,730755,178,VirtualFuture,226769613,64153
Toralfo,8961552,,,0,0,SpaceAgeMars,226605513,62075
Suzannae,5499154,Drachenstein,6214,130680,16,SpaceAgeVenus,226571291,10557
Moony Moonshine,7399066,Hexi,23132,0,0,FutureEra,226460598,129498
PeDe666,8479402,Nightshades,11798,68400,8,SpaceAgeSpaceHub,226346189,38969
Samuel271,849492101,"Blood, Sweat & Beers",25389,255668,16,SpaceAgeTitan,226271711,25993
Arvidsson,2327992,,,0,0,SpaceAgeJupiterMoon,226200775,52057
Erna2020,849532782,Bertha von Suttner,25155,249165,100,OceanicFuture,226146441,103438
Eurich 936 der Schöne,852229538,,,0,0,SpaceAgeAsteroidBelt,226122168,77451
Kyrill 725 der Pfähler,10220562,Die Unschuldigen,5642,0,0,SpaceAgeSpaceHub,226121154,27004
Tom.Bombadil,852687518,☮️Mittelerde🕊️,17021,1103937,662,ContemporaryEra,225811247,228034
Goldener Heller 2,10336739,,,978046,22,SpaceAgeMars,225784517,85154
hms840,2444579,,,0,0,SpaceAgeVenus,225767198,59686
Verstrike,851729615,Die Erkunder,6331,2367736,65,SpaceAgeSpaceHub,225612642,32174
Mücke der Brecher,9625958,,,0,0,SpaceAgeSpaceHub,225296336,57663
ViWa540501,8327129,🌟Gilead🌟,3165,331749,118,FutureEra,225130952,127474
Zedgar84,6399098,Widukinds Stamm,7846,0,0,SpaceAgeSpaceHub,225123157,16365
MagicAndy,848959514,Die Minititanen,7296,0,0,SpaceAgeMars,224954733,95282
vital 09,1386491,Death Punch,1546,1598620,276,OceanicFuture,224933725,180251
Bedarl Ludwig,10365653,KEIN STRESS 🏖,14466,96819,21,ArcticFuture,224823091,71122
jonny1202,851582444,,,0,0,SpaceAgeAsteroidBelt,224663689,68312
Pump-Rocon,850415838,Hauptsache spass 😎,19959,642615,103,SpaceAgeTitan,224663401,48040
Halk der starke,849418387,Cobra,24175,0,0,SpaceAgeTitan,224484905,42782
Wizzler 83,9128439,,,0,0,SpaceAgeTitan,224380606,40193
Fiegonator,851313705,Die EISERNEN,6835,529974,14,SpaceAgeTitan,224379202,42560
Chaos4ever,4149344,,,0,0,SpaceAgeVenus,224208067,48495
Fantasius,849603090,Death Punch,1546,339698,439,ProgressiveEra,224204442,243586
Kurt der Kurze,852942065,Wirsindwiederda,18235,393379,144,ContemporaryEra,224085168,63266
Mano 008,7496419,,,0,0,SpaceAgeVenus,224033002,41398
honny die erste,5348710,Spirit of Herkules,21272,222680,39,SpaceAgeTitan,224006898,37591
Hockel der starke,3988548,,,0,0,SpaceAgeVenus,223902368,57399
corman,850451220,Spiel & Spaß,22337,257170,99,FutureEra,223257812,94153
POKERMUMIE,850531713,Die Nordlichter 🇺🇦,10930,0,0,SpaceAgeSpaceHub,223166947,26010
melisandei,9986689,,,0,0,SpaceAgeSpaceHub,223150688,39533
Maggi58,851641260,Fugger,23263,35753,11,SpaceAgeTitan,223094069,33822
Euridyke 708 die Düstere,4861169,EastIndiaTradingcom.,893,157139,9,SpaceAgeSpaceHub,222946228,14008
Iphigenie 2027 die Rote,4797453,Simul nos sunt forti,3926,0,0,SpaceAgeSpaceHub,222817949,16693
Pippo der Wandale,6462810,,,0,0,SpaceAgeAsteroidBelt,222781755,55690
X-Girly,7995252,Meine Perle,15708,311990,16,SpaceAgeSpaceHub,222576347,24710
Silvius,851828319,Taj 🕌 Mahal,16562,672257,452,ContemporaryEra,222414146,235417
dudwolf,2485756,S.F.R.J. - Galaxy,19836,101921,8,SpaceAgeSpaceHub,222282443,20797
Gertrude3340,853047788,Helden der Birne,5088,576053,126,ArcticFuture,221776106,114232
Mansul,850361558,,,0,0,SpaceAgeVenus,221750332,94611
Dustin2106,849829285,,,0,0,FutureEra,221700453,166822
fee01,4098174,Inselchen,23941,86635,17,SpaceAgeSpaceHub,221645168,26329
Kasom Nachtwache,2481021,nur so,3050,11880,0,SpaceAgeSpaceHub,221494733,15753
Nic the Quick,851304343,Fam,25774,712650,15,SpaceAgeSpaceHub,221475419,17956
Beccaaa,849580206,Diving Hirsch,24986,0,0,SpaceAgeVenus,221443711,47291
Andi der Besonnene,6991225,Hanseatische Händler,9413,176834,72,FutureEra,221149103,118459
Reno Ra1nes,6563087,Dragon Riders,159,653525,111,SpaceAgeAsteroidBelt,221008451,35539
GrafKaunitz,849822731,😇Waschlappen😎,15109,381094,65,SpaceAgeSpaceHub,220840399,32434
ErnaWerner,9979716,,,0,0,SpaceAgeMars,220778985,74366
Zahnfee1.0,4375050,,,0,0,SpaceAgeJupiterMoon,220686074,52662
krumbeer1964,849514145,Ü 50-OHNE PFLICHTEN,7652,313370,2,SpaceAgeSpaceHub,220673696,19013
Galadriel1405,4116552,Hunters im Urlaub,25497,169667,19,SpaceAgeMars,220579366,54187
TheViech,1910421,+++ ohmss +++,8453,0,0,SpaceAgeAsteroidBelt,220509085,39256
Vidorra,8872862,SelbsthilfeEinzelner,23334,0,0,SpaceAgeAsteroidBelt,220447996,102101
Kleo die Ungelenke,849573089,Gute Nacht,19410,296814,20,SpaceAgeSpaceHub,220270887,31235
RashKing1963,848962833,die wilden Füchse,5298,-1060120,42,SpaceAgeSpaceHub,220011619,31909
Schachfex,849862578,Nur kein Stress 😴,14128,0,0,SpaceAgeSpaceHub,219908623,32003
Dr. Vierauge,9853062,,,0,0,SpaceAgeJupiterMoon,219771136,43262
Düdeldei,851776764,,,0,0,FutureEra,219763957,132833
Hektes,850869396,,,0,0,VirtualFuture,219621068,110018
Grinsela die I,2329992,😇Engel+Strategen🈲,60,27153,0,SpaceAgeSpaceHub,219581992,19878
Tardisrider,8637396,Moonlight Serenade,26,0,0,FutureEra,219493561,159776
Noesis,851552723,Kunyaza,21880,0,0,FutureEra,219482266,94029
Herzale,9412230,Monty`s Compañeros,9974,34895,32,ArcticFuture,219375825,102448
Aratoon,851621429,Mikrokosmos,19249,184237,26,SpaceAgeSpaceHub,219370859,24998
Hans der Giftige,8808542,,,0,0,SpaceAgeTitan,219238058,26309
MRK68,849413357,Ü 50-OHNE PFLICHTEN,7652,199180,71,SpaceAgeTitan,219169781,44884
netmark,849767063,Ruheständler,22529,749612,148,SpaceAgeMars,219086415,79095
AnWai58,849279513,nur so,3050,2144947,501,SpaceAgeMars,218962435,72202
BlackForestLady,2054399,,,0,0,ArcticFuture,218926939,136723
Lord Wooky,850553696,Spaßgilde Anfänger21,19037,2287706,149,SpaceAgeTitan,218912185,48583
Ritter Storck,7222518,,,0,0,VirtualFuture,218684166,79280
Aeschylos 2112 der Fuchs,10403916,Kühwalda,21792,560362,22,SpaceAgeSpaceHub,218676032,21284
Rumpelofen,4761062,,,0,0,TomorrowEra,218514906,285686
Vanopulos der Grosse,9968482,,,0,0,SpaceAgeTitan,218349151,22544
ann 1234,849348940,,,0,0,OceanicFuture,218336333,109405
Krele-Garnele,850626059,,,0,0,OceanicFuture,218326708,143410
Martin Warlord,4807568,,,0,0,SpaceAgeVenus,218211555,46237
Darth Bierschiss,6576249,Lone Wolf,22587,805611,158,OceanicFuture,218185055,82055
EmpAJ,3359284,,,0,0,SpaceAgeJupiterMoon,218042795,45664
Jens0859,851176140,Götterbande,3358,0,0,SpaceAgeAsteroidBelt,217909031,37081
Novagricola,1888948,,,0,0,SpaceAgeVenus,217888296,23338
Munro,9738700,,,0,0,FutureEra,217809941,121253
LordGaldo,7701623,,,0,0,SpaceAgeJupiterMoon,217525622,47526
Hammer Hart,928187,Sonnensturm,1154,119368,14,SpaceAgeSpaceHub,217512902,34083
Cappo 1,4472487,,,0,0,SpaceAgeVenus,217418200,61198
ruffy35zoro,4279995,🌳Wir sind Groot🌳,16619,-235520,19,OceanicFuture,217355027,114604
Helena 1515 die Anmutige,852358402,Rising Crown,3780,1016270,274,FutureEra,217280335,182302
Lunalotta die Kämpferin,3019216,ρℓαуιηg αηgєℓѕ,92,1255045,235,SpaceAgeMars,217274404,49042
mamaella die gute,2626959,Tetsuo Taka,958,286615,88,SpaceAgeJupiterMoon,217114127,64728
Petersowasda,4561759,,,0,0,FutureEra,217093603,45255
Sunny49B,849431647,🐉DragonRocker🏴‍☠️,7226,360118,22,SpaceAgeVenus,217085509,55170
Basiliskos 9479 der Löwe,849893018,Der Ruhepol,8183,129217,27,SpaceAgeSpaceHub,217049734,18289
Meveric81,4902249,,,0,0,SpaceAgeJupiterMoon,216922336,35811
Antaliaaaa,7258197,,,0,0,SpaceAgeTitan,216882301,35472
Strunz Ostrau,848962339,Time out...,25450,1050773,444,TomorrowEra,216865215,157752
corvette-1975,851344455,Klein aber gemein^^,24078,1053361,337,OceanicFuture,216806673,85058
Thia 12,3490626,Hannovera 🇺🇦,1011,193492,14,SpaceAgeSpaceHub,216803295,17312
Alexius 55 der Gerechte,2349186,Die Karawane,20,0,0,SpaceAgeTitan,216718554,42119
.Beast.,9796790,Wirsindwiederda,18235,0,0,SpaceAgeTitan,216623139,43763
Sirtom6,10044892,Draco Dormiens,1274,274983,35,SpaceAgeSpaceHub,216612998,22138
Trajan374,9566008,,,0,0,SpaceAgeTitan,216408253,44095
Leonidas 46 der Schöne,2140792,DIE PFLICHTLOSEN,218,107310,4,SpaceAgeSpaceHub,216193033,17622
Taschiiii,850289194,,,0,0,SpaceAgeMars,216147366,97590
Lord Squishy,8032380,Ocularius-clan,10644,179715,14,SpaceAgeTitan,216084083,31181
Starman x,6941997,King+Queens,3262,1342691,222,SpaceAgeAsteroidBelt,216025374,77990
MeisterStephan,6831890,Westerwälder Preußen,697,604455,32,SpaceAgeSpaceHub,215964079,27899
Toxische,852351074,,,0,0,FutureEra,215940083,123758
Dice der Große,2941529,DutyFree😊,9596,0,0,SpaceAgeTitan,215873423,37143
AmaruTCFOE,851299283,,,0,0,SpaceAgeSpaceHub,215869853,39986
Sir Fabius 315,4837869,Auszeit22,21164,0,0,FutureEra,215796850,157433
Der echte Knurrhahn,9911571,Insane Guardians,18918,378791,59,OceanicFuture,215696160,95613
Männi61,9026004,die Freien,12907,277665,55,SpaceAgeSpaceHub,215617044,26896
Paul-Muadib,8153504,🕊Gorgonen🕊,4888,907330,225,FutureEra,215552443,50052
adnanh90,10165729,Die GEXperten,4314,251550,23,SpaceAgeVenus,215489217,20696
ImperiumAugustus,6256936,,,0,0,SpaceAgeSpaceHub,215479633,33064
Izabela die Große,4376052,Mikrokosmos,19249,195513,31,SpaceAgeSpaceHub,215402918,32913
Antigonos 1422 der Weiße,8711705,Die Erkunder,6331,168820,20,SpaceAgeSpaceHub,215335106,25103
Emma von der Elbe,851105481,Horde der Hanse,14972,15766,63,ColonialAge,215287285,18357
nurk,852152398,Black Phönix,17642,811993,221,FutureEra,215213833,56840
Musi2607,850681105,KEIN STRESS 🏖,14466,1436105,409,PostModernEra,215026215,140781
Helene212,851683011,Wer will der kann,9039,751732,117,SpaceAgeSpaceHub,214801011,29569
BatAndyMan,850257948,FGB🌹,21516,928653,434,ContemporaryEra,214796586,83156
Quietus 333 der Gütige,6000282,Zeitwanderer,193,0,0,SpaceAgeSpaceHub,214628516,31506
Manuel 315 der Listige,5279219,,,0,0,SpaceAgeVenus,214609416,47322
MacFly8888,4783326,MacFly,22661,0,0,SpaceAgeMars,214348626,76205
Thors Stein,3301187,,,0,0,SpaceAgeJupiterMoon,214258729,12848
Powerprinter,3314055,Die EISERNEN,6835,0,0,TomorrowEra,214043321,92256
Nougatser,852605209,,,0,0,SpaceAgeAsteroidBelt,213993469,64748
Elsi von Glückstein,2328830,Die Muskeltiere,1276,0,0,SpaceAgeSpaceHub,213972156,10918
paeddl,2556676,Der Graf 🇺🇦🏳️‍🌈,1334,558497,80,SpaceAgeTitan,213937409,42508
Norbsi1102,852377928,Einsteiger,22389,288701,44,SpaceAgeSpaceHub,213882208,30800
Elsa Einstein,10270800,,,0,0,SpaceAgeMars,213877444,70140
HabtkeIneaNgst,7238516,,,0,0,VirtualFuture,213867553,50302
Dominho81,5772858,Spirit of Herkules,21272,1169888,42,SpaceAgeVenus,213714623,36196
Skull5970,850954864,,,0,0,SpaceAgeJupiterMoon,213710232,41587
Der Architekt der Zeit,4868154,Wilkommen,3531,22620,0,SpaceAgeSpaceHub,213261001,24676
Cäsar the 1st,849326491,🕸 Spinnen-Netz 🕷😉,12729,575740,16,SpaceAgeSpaceHub,213115172,37116
Okibo,850106915,,,0,0,FutureEra,213045013,95169
Shrood,8025013,,,0,0,SpaceAgeJupiterMoon,213018469,117917
Michael the Killer,849174309,FC BAYERN 4 EVER,14874,715315,187,ArcticFuture,212980450,80465
Cabaharus,7762110,,,0,0,SpaceAgeMars,212944800,89983
Elchalarm,2777974,Royal Honesty,23292,0,0,FutureEra,212740870,75738
Mübbie von der Raute,9448148,,,0,0,SpaceAgeMars,212616307,98391
Schnuckuck die Verrückte,9733471,Ruhrpottler,1545,179395,7,SpaceAgeSpaceHub,212569152,25827
vienna11,7079481,,,0,0,SpaceAgeVenus,212423009,64804
Norberikus,849650918,Preussens Gloria,12558,0,0,SpaceAgeSpaceHub,212378293,29287
Hs33,4555775,Skoll,19108,564660,274,TomorrowEra,212355876,156807
Guso der Badboy,3253942,,,0,0,OceanicFuture,212317374,136695
criss3006,3528309,Die INAKTIVEN,3479,0,0,SpaceAgeMars,212145587,53814
Sandra11,4489606,Ü 50-OHNE PFLICHTEN,7652,88472,8,SpaceAgeSpaceHub,212063740,19227
Nagatan,8234980,Freihеit,17008,76890,0,SpaceAgeAsteroidBelt,212041892,57591
RebellWogu,8478338,Valhalla,731,121610,14,SpaceAgeSpaceHub,212035525,12764
Firexion,849197666,,,0,0,SpaceAgeJupiterMoon,211935660,55826
Der liebe Onkel Tom,849593948,,,0,0,SpaceAgeMars,211897099,126616
DiveBuggi,849947359,PreussensGloria,1233,5885,31,SpaceAgeSpaceHub,211783658,20600
Basiliskos 3741 der Rote,6669446,,,0,0,SpaceAgeAsteroidBelt,211675967,67564
Shylmagoghnar,851337851,Amon Amarth,25050,0,0,VirtualFuture,211563282,75205
Kleinthun,4545423,,,0,0,SpaceAgeMars,211484965,50796
Marius 787 der Gesegnete,850470176,,,0,0,SpaceAgeAsteroidBelt,211402681,65614
Die Zukünftige,8256871,Yggdrasil,10153,618474,169,OceanicFuture,211224878,79375
Mara die unsterbliche,8176473,Freigeist,22,242959,14,SpaceAgeTitan,211138840,24966
Herr Tito,852858479,Helden der Birne,5088,1603457,374,ArcticFuture,210980407,134089
Encrinus,5088366,🌳Wir sind Groot🌳,16619,0,0,ArcticFuture,210930084,103268
FutureUniversity,7360726,FUTURE,9682,0,0,SpaceAgeTitan,210816878,27272
lara krass,852116429,*Ragnarök*,23712,727470,106,SpaceAgeAsteroidBelt,210762443,71033
Arzberg,7988123,Helvetia,823,0,0,SpaceAgeAsteroidBelt,210598340,71072
potter8,849010901,Potter8,17236,579403,107,SpaceAgeSpaceHub,210250865,32357
Tom der Reimer,10061632,,,0,0,SpaceAgeVenus,209994910,109047
Semmel Joe,2326219,Neu-Drachenfels,11825,168865,16,SpaceAgeAsteroidBelt,209946901,43138
SunriseButton,9529420,Die wilden Kämpfer,2555,846348,130,SpaceAgeAsteroidBelt,209730524,61914
Max der IX,2334664,Deutsches Korps,2095,-75165,37,SpaceAgeSpaceHub,209685162,17269
T.C. Laz,4246573,,,0,0,OceanicFuture,209629837,89530
Kaiser Robert 737,7281415,Verpflichtungslos,15784,328105,12,SpaceAgeVenus,209618554,45364
cyrusss,4580871,Team *Teamwork*,15686,0,0,SpaceAgeAsteroidBelt,209524982,50791
Wb 1905,2596272,,,0,0,SpaceAgeJupiterMoon,209377591,39694
Karl der Riesige,849285814,PokerstarsElite,313,732976,34,SpaceAgeSpaceHub,209149130,19512
Nacht Reiter,2844514,,,0,0,SpaceAgeVenus,208842193,38195
Bernd der Junge,5770333,Cree,22432,65312,29,TomorrowEra,208632863,58937
van de Bommel,5405734,Nur kein Stress 😴,14128,0,0,SpaceAgeTitan,208502791,17750
Tadeus-Achtarm,850706995,New Utopia,5943,406347,43,SpaceAgeVenus,208496335,27382
Wolli 7.1,8679013,Hessian Dragons,109,0,0,SpaceAgeAsteroidBelt,208350097,25351
Papa-Legba,7966736,,,0,0,SpaceAgeAsteroidBelt,208292771,61573
T der 1.,2473720,~ SOVNGARDE ~,932,4820,2,SpaceAgeSpaceHub,208085825,26258
Lord Janne,3807578,,,0,0,SpaceAgeAsteroidBelt,208042059,57761
haemsai2014,1541518,freie   gilde,24063,84144,3,SpaceAgeSpaceHub,207741385,13512
Yolando,8966454,Templer,13172,0,0,SpaceAgeVenus,207642032,59848
Totoba,7640217,Novigrad,13299,263243,59,OceanicFuture,207607952,85542
Jackass04,850451114,Neu-Drachenfels,11825,36153,14,FutureEra,207607902,67442
Tobitsch,852754847,,,0,0,SpaceAgeAsteroidBelt,207549097,63258
Sir Toby,851369269,Neu-Drachenfels,11825,204352,23,VirtualFuture,207517833,53530
JayBee I.,852484732,Brunsviga,23642,547707,122,SpaceAgeVenus,207504894,19263
Eurydike 2377 die Weise,9766423,Spaß und Handel,12794,521335,0,SpaceAgeSpaceHub,207384844,44912
legostein63,10497624,Habsburger,16841,128340,27,SpaceAgeSpaceHub,207289756,32854
Heiko der Schnelle,7981947,,,0,0,SpaceAgeMars,207246485,73698
Schlusslicht,6536852,Die EISERNEN,6835,632845,255,OceanicFuture,207214699,142855
El Cielo,1157358,Die Templer,1238,336592,52,SpaceAgeVenus,207155605,47949
Sansebar,853182431,Die Händler,1661,481468,108,VirtualFuture,207118225,68010
At0rius,6175415,Quetschewembach,14776,647335,14,SpaceAgeSpaceHub,207032966,15761
g--kar,4956489,,,0,0,OceanicFuture,206805549,78578
Lars der Tell 1291,9572979,🌳grüner Hirsch🌳,8112,722853,247,OceanicFuture,206794798,88868
Belinus 167 der Erbauer,3502351,Enterprise,877,253379,9,SpaceAgeAsteroidBelt,206655212,11435
Kurfürst von Sachsen,849468960,Mockau,17605,357667,337,ColonialAge,206635286,233850
simoka,850850915,Meerkater 🇺🇦,16471,0,0,VirtualFuture,206482073,90077
SAM1907,8232565,Dark Side of Force,20966,0,0,SpaceAgeAsteroidBelt,206222777,30406
anno1893,849900406,Zweitwohnsitz,6937,716224,151,SpaceAgeAsteroidBelt,206143479,69449
Nicolatzius,4132831,TORTUGA   🕊,17,190050,6,SpaceAgeMars,206077158,45506
Baldur9,1941349,Stern des Südens,11150,176520,12,SpaceAgeJupiterMoon,206049446,20764
Michi Stadt der Ritter,8691927,,,0,0,SpaceAgeMars,206038041,60534
Sciencefan,9763121,,,0,0,OceanicFuture,205768316,99382
Dr.Sinnlos,852934399,Enterprise,877,3032057,368,SpaceAgeMars,205612759,51817
Falkner,8060813,Die freien Völker,267,57194,33,SpaceAgeMars,205610093,54677
Anakreon der Pfähler,7867251,,,0,0,SpaceAgeSpaceHub,205418209,41633
Steppi,24042,🔥 Feuersterne ⭐️,13890,173490,53,ArcticFuture,205217720,55036
ViolettaBegonia,2317045,Next Generation,16,0,0,TomorrowEra,205192296,103829
Euphras,850184406,,,0,0,SpaceAgeVenus,205165004,58962
Mechman,10086871,SternKreis,17098,-135135,2,SpaceAgeSpaceHub,205154169,37088
Crapman,849539704,,,0,0,SpaceAgeTitan,204953743,51812
Rand3l Spectre,2926183,,,0,0,SpaceAgeVenus,204875880,45044
Big Willy 25 cm,4465562,⭐Freibären⭐,43,0,0,SpaceAgeAsteroidBelt,204749435,110729
DonAlfredoderweise,5859459,,,0,0,SpaceAgeAsteroidBelt,204640530,56993
noctivagus44,3773888,Aurelius,11576,99105,0,SpaceAgeSpaceHub,204521767,16096
Mulcher,10024774,Bitcoin,9434,712454,307,FutureEra,204486604,147377
Ahi Banani,9729196,Händler des Glücks,7940,0,0,SpaceAgeAsteroidBelt,204485188,86921
Planki81,4112780,,,0,0,SpaceAgeJupiterMoon,204431488,28774
CuteWiso1,851641289,der Gute,23068,108070,30,SpaceAgeSpaceHub,204278306,19748
Regina die Gutmütige,4369774,Easy Rider,16290,102068,2,SpaceAgeJupiterMoon,204136933,32387
Builder74,850048902,Die Bruderschaft,10326,461989,236,TomorrowEra,203959006,128935
Nati1975,1179540,Schwarze Engel🕊,4132,30741,22,VirtualFuture,203948629,28895
Chrisstopherr,4366852,King+Queens,3262,118878,4,SpaceAgeSpaceHub,203880271,26229
cruzan82,849173417,Orcas,5300,0,0,SpaceAgeJupiterMoon,203880042,37399
Sterndal,852389860,🕊Gorgonen🕊,4888,770793,430,ModernEra,203800188,201489
Greenpanter,849555156,nur so,3050,620476,12,OceanicFuture,203736267,98966
Gretelchen,849272559,Blechbüchsenarmee,21590,0,0,FutureEra,203672481,106445
Borist,851270440,Verpflichtungslos,15784,556924,511,PostModernEra,203496575,216914
Sir Art SamMo,7808882,🌌Game over,22585,214938,56,FutureEra,203394904,126374
onkel kling,4653001,,,0,0,SpaceAgeSpaceHub,203319003,31647
ArnoM,851656341,Neuanfänger,11587,3415074,177,FutureEra,202966552,100436
PrettyJoy,850114581,,,0,0,PostModernEra,202234323,247297
Damaris 1185 die Spinne,9530181,,,0,0,SpaceAgeAsteroidBelt,201792215,78697
71322,850413657,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,1372462,59,ModernEra,201635184,98106
Leopold 1182 der Starke,853316101,Die Händler,1661,96695,50,SpaceAgeMars,201612768,60606
Bauasse,10521265,Eis und Feuer,12529,919145,31,SpaceAgeSpaceHub,201583676,23604
J.L 2010,850110036,A-J@KV,25350,295357,52,SpaceAgeSpaceHub,201524082,35954
zeckosplay2016,9468448,Die Handelsgilde,480,0,0,SpaceAgeJupiterMoon,201512603,47551
Ria1,6453826,,,0,0,ArcticFuture,201482349,74165
flips1964,9400954,Jocus,13765,165949,6,SpaceAgeSpaceHub,201468772,13334
Hazzor,850117995,,,0,0,ArcticFuture,201402672,102148
Kim de Roi,1425722,Rosengilde,23661,391257,156,FutureEra,201315479,91117
Doumbrommel,7291377,,,0,0,SpaceAgeJupiterMoon,201192507,34368
Bartcar,10224610,,,0,0,SpaceAgeMars,201150793,79568
Juliana 1757,850336755,,,0,0,ContemporaryEra,201105536,174803
Vossy der Bärtige,8447811,,,0,0,OceanicFuture,200914057,125345
ZOOOOM,5909897,,,0,0,FutureEra,200728192,23986
Bella Balboa,849671571,ρℓαуιηg αηgєℓѕ,92,30224,15,FutureEra,200615699,163330
Billy the Cat,3351809,🇺🇦 Friedliche Händ,862,0,0,SpaceAgeTitan,200602617,19801
Franz-Josef 1st,851644122,Tartarus,15107,109696,39,FutureEra,200517095,89329
Dragus71,10312301,Die Entspannten,25095,145305,26,SpaceAgeMars,200510832,88166
Zoya die Gütige,851782611,Freie Hansestädte,33,0,0,SpaceAgeTitan,200450334,23649
Solon 581 der Erbauer,10709326,Götterbande,3358,20003,0,SpaceAgeVenus,200357183,51337
MasterNorbi,851891652,Sirius Foundation,23358,783106,80,SpaceAgeJupiterMoon,200343417,48220
Spocky05,8880084,,,0,0,SpaceAgeAsteroidBelt,200155988,66306
Fatzy,883344,Ruhesitz,23357,0,0,PostModernEra,200050673,109873
Artioms der Weise,7964809,Oh ha🤙,10510,-11920,6,SpaceAgeSpaceHub,200039990,21693
Dragon Fire,4238641,(Sch)Lummerland,24574,0,0,SpaceAgeVenus,199998522,44498
Tacitus 125 der Rächer,3133204,,,0,0,SpaceAgeJupiterMoon,199960974,47522
CheekyAngel,10158826,Rookie,16102,167305,26,SpaceAgeSpaceHub,199844142,20076
Lysander 895 der Zornige,9720564,,,0,0,SpaceAgeAsteroidBelt,199831781,65408
Dendara75,850586692,🕊Gorgonen🕊,4888,1389049,44,SpaceAgeJupiterMoon,199708969,28401
Elderman,852952570,Royal Honesty,23292,0,0,ArcticFuture,199692583,18818
Antonius von Donar,8260409,,,0,0,VirtualFuture,199581258,71473
Jurassic Pork,5660364,,,0,0,FutureEra,199321570,99229
Alf Red der Erste,849931199,,,0,0,ProgressiveEra,199306888,392917
Luis de Funes,4768077,Die Bruderschaft,10326,100664,24,FutureEra,199103606,35769
Galerius 93 der Mächtige,2746169,diewilde1,9430,122385,0,SpaceAgeSpaceHub,198694445,13361
zeichenfurcht,4761050,Lonely Wolf,3292,122330,17,SpaceAgeAsteroidBelt,198683124,40680
TorAlf,850853578,🕊 Grenzgänger 🕊,12219,813169,208,FutureEra,198666706,102444
Tane of Whiterun,8941456,Handel & Wandel,4033,0,0,FutureEra,198613422,119466
Varus aus Kalkriese,849766373,,,0,0,IndustrialAge,198575587,191517
Batman1963,532572,,,0,0,FutureEra,198565184,111388
Banditfight,852288284,ρℓαуιηg αηgєℓѕ,92,38100,2,ArcticFuture,198411958,92417
Kybele 334 die Rote,4051018,🐉DragonRocker🏴‍☠️,7226,171950,102,FutureEra,198142244,195737
Anno1900,851364705,,,7542,4,SpaceAgeMars,198002536,129401
rabra,9299320,Warte auf Löschung,25618,0,0,SpaceAgeMars,197954394,58013
Makros,9866023,Paclan,14589,92610,0,FutureEra,197892348,70361
Mom85,9451214,Die Tavernenhocker,4833,216900,0,SpaceAgeTitan,197799523,22125
Mcente 1986,4619238,,,0,0,SpaceAgeMars,197776449,89987
jgmstr,2324776,~D°Ö°F~,15401,0,0,SpaceAgeJupiterMoon,197464455,48284
Runkel von Torneps,4823338,Gondor,15626,1581810,191,SpaceAgeAsteroidBelt,197190074,65684
Jo Mc Koy,849895741,Apachen,5166,0,0,SpaceAgeSpaceHub,197096292,27681
GaBuch,4872878,GOT NeueGilde,19595,247622,12,SpaceAgeSpaceHub,197051974,13548
KislKarlstadt,3723486,Armed Apes,1671,80510,2,SpaceAgeSpaceHub,196983879,26801
Colonianus,2777008,Tafelrunde,2124,156185,9,SpaceAgeSpaceHub,196979083,18953
lord droggelbecher I.,6311412,Einfach-so,4583,0,0,SpaceAgeTitan,196683946,39884
Plattfuß der Grobe,853204627,Spassecke,7428,29218,80,ColonialAge,196592897,131421
