name,player_id,guild_name,guild_id,points_change,battles_change,era,points,battles
Zorra.,5388693,Next Generation,16,3801350,325,SpaceAgeSpaceHub,2105445758,438916
Luna Falschherum,9245165,Black Phönix,17642,6706487,265,SpaceAgeSpaceHub,2104402104,291298
king0815,851845102,,,0,0,SpaceAgeSpaceHub,2104007860,297314
natan der weiße,2349469,Hamburger Hanse,8586,1920566,133,SpaceAgeSpaceHub,2101399884,482209
rich10,675916,🇺🇦 Nemesis 🇺🇦,3701,5272261,550,SpaceAgeSpaceHub,2098138220,402146
LyTeck,5163371,NO MA'AM,17513,13697159,379,SpaceAgeSpaceHub,2093928054,263850
Vortimer 934 der Zornige,9990291,Die Flitzpiepen 🦄,20795,1529050,37,SpaceAgeSpaceHub,2091615245,484122
Fabs der Weise,7863720,Knights of Asgard,6,6899451,197,SpaceAgeSpaceHub,2089024697,340061
Dieter F,850515187,Rising Crown,3780,0,0,SpaceAgeSpaceHub,2088257008,394032
Herr Abbenhues,3444129,Next Generation,16,3488672,181,SpaceAgeSpaceHub,2084934388,260030
Terranonsen,7743869,Kleine Auszeit,25632,0,0,SpaceAgeSpaceHub,2084558569,361374
Shannara61,849932706,Insane Guardians,18918,3143811,392,SpaceAgeSpaceHub,2080552987,420936
SunshineBrondo,5102966,FunFighters,3537,9167937,317,SpaceAgeSpaceHub,2072755896,323646
SID THE PSYCHO,9854179,Only Ronin`s,17616,3962729,121,SpaceAgeSpaceHub,2071243331,230911
Andros 2.0,6342062,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,10354230,769,SpaceAgeJupiterMoon,2068404082,396123
MarcAurelius,8998380,Die Flitzpiepen 🦄,20795,2157485,259,SpaceAgeSpaceHub,2061989617,429451
phoebnator,8237260,FunFighters,3537,898900,21,SpaceAgeTitan,2058315592,441797
blutbube,3924338,Only Ronin`s,17616,856715,36,SpaceAgeTitan,2043774759,445060
goldmohn,692273,👑 Annodazumal 👑,4103,7211861,385,SpaceAgeSpaceHub,2041381749,317007
Siggy24,851671642,Herzogtum BY,15390,6407420,301,SpaceAgeSpaceHub,2039208983,269983
Raginald,4347480,Rising Crown,3780,10893584,191,SpaceAgeSpaceHub,2037662280,267933
Old Foxi,850894960,Olive,25676,7322277,798,SpaceAgeSpaceHub,2036165577,352233
Kassander 2108,10638420,Goats of Sparta,10522,3088155,156,SpaceAgeSpaceHub,2035988192,369654
ThomasS der Stratege,7310659,🐉DragonRocker🏴‍☠️,7226,8546436,232,SpaceAgeTitan,2032748267,453895
Nobody 311,2328300,🔥 Feuersterne ⭐️,13890,6430020,294,SpaceAgeTitan,2032413218,318384
Egon Slowhand,849366883,Egons Privatgilde,25484,0,0,SpaceAgeSpaceHub,2029525157,580505
Prius7,2441690,ρℓαуιηg αηgєℓѕ,92,3989355,184,SpaceAgeTitan,2027816434,355662
Bort I,5557363,🕷️🐜🦗,24885,0,0,SpaceAgeSpaceHub,2027726547,506763
mac75,2325096,Die Händler,1661,5097339,111,SpaceAgeSpaceHub,2025672048,304976
Otto dS,9090662,Only Ronin`s,17616,13332275,449,SpaceAgeSpaceHub,2020407564,313985
Der Sokrates,5368341,Blaze of Glory,36,11667303,471,SpaceAgeSpaceHub,2019037819,265732
Don Alfredo I,9157300,D. Unerschrockenenᵁᴬ,13198,3596499,174,SpaceAgeTitan,2017067745,439436
Ardagh,3266568,Jolly Roger,394,585490,0,SpaceAgeSpaceHub,2015127892,363590
Mogli XL,4267814,,,0,0,SpaceAgeTitan,2014263072,488378
Schneller Schatten 1,9469750,🌳grüner Hirsch🌳,8112,4117794,291,SpaceAgeSpaceHub,2012546414,350325
HRH Charles II,5817419,🥇 Neuaufsteher 🥇,12806,4452989,44,SpaceAgeSpaceHub,2007223398,273112
KarlRanseier,9897539,Next Generation,16,0,0,SpaceAgeSpaceHub,2003493988,324999
Arzon,1186040,🥇 Neuaufsteher 🥇,12806,4489717,445,SpaceAgeAsteroidBelt,2001206312,865395
grille102,850228101,Rising Crown,3780,9062801,532,SpaceAgeTitan,2000978296,695066
Danipu,850695500,Rising Crown,3780,4655126,167,SpaceAgeSpaceHub,2000612646,272351
-Seeed-,8003886,☠️NeverNight☠️,10520,563237,5,SpaceAgeSpaceHub,1998442726,446957
Theriska,9992043,🥇 Neuaufsteher 🥇,12806,12397741,544,SpaceAgeSpaceHub,1997013907,377534
Ute die Stolze,4764185,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,8018104,337,SpaceAgeTitan,1996252486,421582
Friedrich Georg,9356216,Dragonis,4798,218633,63,SpaceAgeSpaceHub,1994668252,276350
Rhea 574 die Großzügige,8081233,,,0,0,SpaceAgeTitan,1990784610,469371
Andy der Halunke,3984988,Outsiders,343,5808788,139,SpaceAgeSpaceHub,1989835393,358908
LeRock,2482377,🐉DragonRocker🏴‍☠️,7226,3967390,162,SpaceAgeSpaceHub,1986709069,165712
Da-Franzl,3025555,,,0,0,SpaceAgeTitan,1981235535,510671
Eisenfaust80,850193322,Frei und Freundlich,11817,8036244,838,SpaceAgeSpaceHub,1980392307,330648
Sternla,10363953,,,0,0,SpaceAgeSpaceHub,1979547166,418782
Atze Schröder,3188301,Germanien,1052,2223989,166,SpaceAgeSpaceHub,1978646303,331785
Lyneran,6171875,,,0,0,SpaceAgeSpaceHub,1976939118,246256
Mathilda die Hexe,8760904,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,6473569,288,SpaceAgeSpaceHub,1976745882,299749
Bff7,7681266,Die Fantastischen 3,13797,6132364,176,SpaceAgeTitan,1975484844,409049
IUT2249,852181340,DNA.,211,16821607,856,SpaceAgeTitan,1972357699,384554
Gucky20,2725156,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,4403288,374,SpaceAgeTitan,1972072516,402683
Mairlin der Laborkraken,9616814,motivationspause,24816,0,0,SpaceAgeSpaceHub,1971834268,412555
janplo,9297805,🕊 Grenzgänger 🕊,12219,7357930,829,SpaceAgeSpaceHub,1968498657,478053
raggi,124953,🥃 Havana Club 🥃,20016,7683404,314,SpaceAgeSpaceHub,1958992856,393220
Fruchtzwerg,848932615,,,0,0,SpaceAgeSpaceHub,1958522794,565787
Mollo111,9973647,Dragonis,4798,6604716,398,SpaceAgeSpaceHub,1956725588,389512
Beckman6,4225065,Hamburger Hanse,8586,1861603,62,SpaceAgeSpaceHub,1953134838,283022
fraydz,1970191,ooo twine ooo,3890,0,0,SpaceAgeTitan,1952591228,386268
Brutus 541 der Prophet,10619479,🐉DragonRocker🏴‍☠️,7226,2774776,204,SpaceAgeTitan,1948868921,440033
Kleo 403 die Listige,5553419,,,0,0,SpaceAgeSpaceHub,1947362547,400970
maringo1892,3649218,Astra 💫 Australis,20187,6218726,234,SpaceAgeSpaceHub,1944746901,286652
King Dufner,3396534,Fairy Trade,68,3565620,357,SpaceAgeSpaceHub,1939135689,353369
Brummbär1719,851610370,Black Phönix,17642,15359755,450,SpaceAgeTitan,1938133034,365034
TA73,9083605,,,0,0,SpaceAgeTitan,1938128361,540988
duzlo,2739549,KEIN STRESS 🏖,14466,7816255,314,SpaceAgeSpaceHub,1937748109,277142
R3Drag0n,849076998,Only Ronin`s,17616,1563143,40,SpaceAgeSpaceHub,1937447757,209855
Enaris,2096684,Kommune,5397,9877488,443,SpaceAgeVenus,1934865931,442647
König Arthur X,3124357,Kommune,5397,36178141,74,SpaceAgeSpaceHub,1929936231,204545
Halotrie,7223628,🐉DragonRocker🏴‍☠️,7226,1344256,61,SpaceAgeSpaceHub,1929875286,413243
Alarich der Berserker,5787001,Dragonis,4798,5994290,457,SpaceAgeSpaceHub,1928229116,348201
Drummer Bärchen,7585109,Force of Nature,21629,0,0,SpaceAgeSpaceHub,1928165716,400221
It hurts whenIP,6293757,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,7203905,408,SpaceAgeTitan,1927890059,436398
Tolina,2334056,Rising Crown,3780,1118157,82,SpaceAgeSpaceHub,1926374951,352468
Brunettii,8103195,Katz und Kater 🐺,25306,1238828,137,SpaceAgeSpaceHub,1925026238,362968
Sharky13,7926724,Originals / Urlaub,12967,0,0,SpaceAgeSpaceHub,1924280944,348332
Haekon2k0,849629015,ρℓαуιηg αηgєℓѕ,92,3240048,264,SpaceAgeSpaceHub,1916682799,344601
Berlin6136,623874,👑 Annodazumal 👑,4103,3678675,261,SpaceAgeSpaceHub,1914108110,353849
Raencher,6719793,🥇 Neuaufsteher 🥇,12806,2381219,131,SpaceAgeSpaceHub,1907846561,243175
Grelimir,9890547,🕊 Quo Vadis 🕊,2017,0,0,SpaceAgeSpaceHub,1904617067,323999
Zivilisierer,5554780,Frei und Freundlich,11817,6830175,488,SpaceAgeJupiterMoon,1903597035,515523
Hivetown,5929229,Dragonis,4798,2566647,99,SpaceAgeSpaceHub,1902093185,242968
pit0306,849857837,Orcas,5300,4520280,531,SpaceAgeSpaceHub,1900370319,328686
-jonas-,849275474,,,0,0,SpaceAgeSpaceHub,1897613000,375126
ErichT,3497820,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,6503535,531,SpaceAgeSpaceHub,1892144019,243105
Arcti,9676105,Outsiders,343,10986659,779,SpaceAgeSpaceHub,1891792165,317368
Kong5,9393074,KEIN STRESS 🏖,14466,4904454,531,SpaceAgeSpaceHub,1890114088,437512
MadMaxMonster,6166596,Dragonis,4798,1187431,84,SpaceAgeSpaceHub,1888175716,232921
Gripho,851563473,Die Flitzpiepen 🦄,20795,7413091,511,SpaceAgeTitan,1887935277,407635
Sonic one,5385256,Kommune,5397,11959563,453,SpaceAgeSpaceHub,1887298343,292450
Lilly C,3962016,Weisse Rose,6843,3752070,41,SpaceAgeSpaceHub,1883211754,250799
Caesar 88888,851323426,Helden der Birne,5088,1081767,13,SpaceAgeSpaceHub,1882375758,310719
goldengirl69,7873786,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,7530530,493,SpaceAgeJupiterMoon,1881767449,391991
VerzauberteAnne,5838964,FunFighters,3537,2197146,27,SpaceAgeVenus,1878972846,734227
Kanzler Hoschi,7722357,☠️NeverNight☠️,10520,1796775,183,SpaceAgeTitan,1874981871,386569
Hans Durstig der Breite,9992463,Freigeist,22,5605632,356,SpaceAgeTitan,1873534883,499010
RudgerHH,4740655,Armed Apes,1671,0,0,SpaceAgeTitan,1873167375,615393
HN48,8893845,Only Ronin`s,17616,5993524,48,SpaceAgeSpaceHub,1872133641,163603
manni 13,8689330,ρℓαуιηg αηgєℓѕ,92,11605547,745,SpaceAgeSpaceHub,1866171764,333844
Viatoris,8075817,Die Flitzpiepen 🦄,20795,2030173,576,FutureEra,1859939656,1111533
Ritter Rastlos,849924282,Force of Nature,21629,3330108,30,SpaceAgeSpaceHub,1854526032,356552
Fichte,8435549,Hessian Dragons,109,9046448,529,SpaceAgeSpaceHub,1853769755,234005
Tank,851132175,No Pain,25648,8227579,644,SpaceAgeSpaceHub,1851125255,339126
AlexSchub,2599467,Die Karawane,20,6721815,182,SpaceAgeSpaceHub,1846321534,313296
Valdas der Große,6441693,FunFighters,3537,4669651,660,SpaceAgeSpaceHub,1846240797,374685
Sunnly,7751667,,,0,0,SpaceAgeSpaceHub,1842472269,467418
Ele***,852185817,𝖁𝖆𝖑𝖍𝖆𝖑𝖑𝖆,22349,11952715,440,SpaceAgeSpaceHub,1842211228,331405
Carmi,2835541,,,0,0,SpaceAgeSpaceHub,1839985487,464941
TheDeath1994,2784138,ρℓαуιηg αηgєℓѕ,92,4856968,534,SpaceAgeTitan,1839344683,321228
Kamkiriad,6918656,🔥 Feuersterne ⭐️,13890,803315,56,SpaceAgeSpaceHub,1837954323,354074
Suanebo,10451229,😇Engel+Strategen🈲,60,1961933,151,SpaceAgeSpaceHub,1837635996,391045
xXxBockixXx,852022413,Outsiders,343,10932802,673,SpaceAgeTitan,1836932201,522253
Kaminek,6251506,borussia,7472,0,0,SpaceAgeTitan,1836917652,489705
Torral,9543639,Flow,14578,5036184,223,SpaceAgeSpaceHub,1834825127,312680
MacGyver8019,10676205,ρℓαуιηg αηgєℓѕ,92,0,0,SpaceAgeSpaceHub,1834713210,377685
Wall-E,850399871,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,10838409,345,SpaceAgeSpaceHub,1832840449,355778
Kiem,8507702,🐉DragonRocker🏴‍☠️,7226,1838849,109,SpaceAgeSpaceHub,1831701338,622628
Annumilonde,849523427,Yggdrasil,10153,6762660,498,SpaceAgeSpaceHub,1830900855,289778
walkyre1972,7980919,ρℓαуιηg αηgєℓѕ,92,1731406,18,SpaceAgeSpaceHub,1828930277,333667
Projekt-XJ,852356578,Kommune,5397,4422720,170,SpaceAgeTitan,1828712911,427693
Bandai,5056466,🌍Weltkontor🌎,5204,2523037,212,SpaceAgeSpaceHub,1826377225,363661
Sleier82,9342404,,,0,0,SpaceAgeSpaceHub,1826331650,407427
Sonnensohn,10541073,Die Tavernenhocker,4833,12904960,609,SpaceAgeSpaceHub,1824960855,288643
monkeshof,10336164,KEIN STRESS 🏖,14466,2495062,106,SpaceAgeSpaceHub,1824508541,290317
Franziskus27,849793381,Bravehearts,16086,6496720,652,SpaceAgeSpaceHub,1823331882,364549
TeutatesLipsia,4034326,FunFighters,3537,2903868,185,SpaceAgeTitan,1821908731,240842
Archimedes 5319 der Löwe,7987955,Fairy Trade,68,4558675,318,SpaceAgeSpaceHub,1820867205,304815
sonnenhalb aus dem tal,6134914,,,0,0,SpaceAgeSpaceHub,1820506570,436814
Vermummter,4135938,🤘🍻Biergarten🍻🤘,19939,403116,0,SpaceAgeSpaceHub,1815651123,305233
Uwe H. Richard,8511884,Die Bruderschaft,10326,3601510,59,SpaceAgeSpaceHub,1815168104,334365
Harsesis,9926921,Kommune,5397,9252851,379,SpaceAgeTitan,1812630445,399606
Meg07,850440326,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,10391655,493,SpaceAgeTitan,1811275031,475840
HarveyPsy,3407897,Neu-Drachenfels,11825,247960,18,SpaceAgeTitan,1809708696,395909
0nkelt0m,4161627,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,12766380,437,SpaceAgeSpaceHub,1808513646,265793
Lord Hune,6729243,FunFighters,3537,1272897,29,SpaceAgeTitan,1808208486,256987
Harry der Kleine,9994794,Die Tavernenhocker,4833,7346479,520,SpaceAgeSpaceHub,1805835438,300180
Charming Khaled,9427302,,,0,0,SpaceAgeTitan,1803195487,643951
Rincewind63,9181001,DNA.,211,5739304,211,SpaceAgeSpaceHub,1802818790,326077
King Edward,9769635,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,5232770,16,SpaceAgeSpaceHub,1802402530,243960
Nordostlicht,849721179,Yggdrasil,10153,6264542,589,SpaceAgeTitan,1801629701,382588
Tomspom,850309663,Dragon Riders,159,7720501,692,SpaceAgeSpaceHub,1801251795,220339
Sandra F,850645109,Rising Crown,3780,3297003,72,SpaceAgeSpaceHub,1795455441,322530
Sedi,849719245,D. Unerschrockenenᵁᴬ,13198,587821,49,SpaceAgeSpaceHub,1794233241,446405
Undine14,4121330,Frei und Freundlich,11817,5347055,300,SpaceAgeSpaceHub,1789321757,277563
Claudia von Stern,8854768,⚔Orden des Nordens⚔,11768,5817361,388,SpaceAgeSpaceHub,1787444682,271469
Barney61,850139535,Singleplayer United,24941,4442323,351,SpaceAgeSpaceHub,1780951588,250043
-Silke-,8508617,Shadow Hunter,17937,8624295,374,SpaceAgeSpaceHub,1771610244,406500
eotsh,5962551,,,0,0,SpaceAgeSpaceHub,1771236184,381859
Geoffrey 519 der Listige,6550035,Legati Minervae,13956,4437072,230,SpaceAgeSpaceHub,1766738345,280472
jsds,2748026,desra,10803,7603343,546,SpaceAgeSpaceHub,1764276326,270371
cbu4711,600463,Frei und Freundlich,11817,0,0,SpaceAgeSpaceHub,1761495419,272442
Schullik 1337,6324689,,,0,0,SpaceAgeTitan,1760798349,438079
Erforce One,849828830,,,0,0,SpaceAgeTitan,1758724845,529301
Matriarch,849564175,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,3658536,191,SpaceAgeSpaceHub,1758704601,380660
FloBine,6199104,Fighting Porcupines,22345,6592499,598,SpaceAgeSpaceHub,1756514800,386400
Awembe,850021044,Die 4 Musketiere UA,8902,5949367,668,SpaceAgeSpaceHub,1752422166,311250
erlkeiser,3515835,Die wilden Kämpfer,2555,847022,103,SpaceAgeSpaceHub,1749600071,350049
kema3,10268702,Die Fantastischen 3,13797,5058763,264,SpaceAgeTitan,1748465509,341574
Strissinator,3374506,,,0,0,SpaceAgeSpaceHub,1748458391,368318
silly71264,5439903,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,12163837,1000,SpaceAgeTitan,1743956117,447608
mad-professor,3928180,,,0,0,SpaceAgeSpaceHub,1743726362,339108
Destinatorrr,9484855,Force of Nature,21629,3919026,129,SpaceAgeSpaceHub,1743127913,299651
Herbert Der Weiße,10421056,🌟Gilead🌟,3165,7425911,235,SpaceAgeTitan,1739903096,461604
Heiler123,9174807,,,0,0,SpaceAgeSpaceHub,1738571933,399460
Da-Snake,5574661,Die Musketiere,6964,6053850,223,SpaceAgeSpaceHub,1736206936,289103
McKlappstuhl,9725429,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,11437748,821,FutureEra,1735704412,750757
Aja Maya,1379113,Schwarze Engel🕊,4132,7550459,516,SpaceAgeSpaceHub,1734940629,284376
chrikobo,942739,Blaze of Glory,36,752722,35,SpaceAgeSpaceHub,1734454478,243979
Hmpf der WudriHudri,850878261,Taj 🕌 Mahal,16562,8489156,888,SpaceAgeTitan,1734260713,407482
CTKurt,7762100,Outsiders,343,16254355,544,SpaceAgeSpaceHub,1733925561,291380
M10ario,7410854,Insane Guardians,18918,9845684,199,SpaceAgeSpaceHub,1733334258,322642
wendy001,8213399,Insane Guardians,18918,9290098,803,SpaceAgeSpaceHub,1731927616,351909
Manowar 43,3279527,Helden der Birne,5088,3263443,211,SpaceAgeSpaceHub,1730338778,254736
HerrEmausS,3926470,Die Händler,1661,1032470,24,SpaceAgeSpaceHub,1730058527,246340
Rico the Great,850834248,ρℓαуιηg αηgєℓѕ,92,5355114,555,SpaceAgeSpaceHub,1729616547,345043
Arminius der Blaue,851819221,Rising Crown,3780,6098830,293,SpaceAgeSpaceHub,1728906164,265251
Hägar der Schreckliche x,4795116,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2390302,43,SpaceAgeSpaceHub,1725582996,357798
Lbox,3530951,Dragonis,4798,2110688,188,SpaceAgeSpaceHub,1724997943,174036
David Herfort,851289621,Dragon Riders,159,0,0,SpaceAgeSpaceHub,1724227205,314223
Vespasian 1329 der Jäger,8132152,DTH just for fun,6840,650872,59,SpaceAgeSpaceHub,1722730451,434075
Honorius 391 der Gütige,5173682,Black Phönix,17642,6754425,778,SpaceAgeJupiterMoon,1722481469,419031
Sven I Gabelbart,10468324,,,0,0,SpaceAgeTitan,1721370191,455927
Eisvogel8585,7344873,Die Flitzpiepen 🦄,20795,2791919,162,SpaceAgeSpaceHub,1720527980,264767
Umpire,848914703,D. Unerschrockenenᵁᴬ,13198,4750332,84,SpaceAgeTitan,1716830551,397145
opi66,5547380,Handel & Wandel,4033,0,0,SpaceAgeSpaceHub,1712365776,335206
Tiger 27,8712035,Lebensbaum 🌳 🇺🇦,2894,400200,0,SpaceAgeSpaceHub,1710647239,349319
andy der racheengel,8478817,Längerer Urlaub,25463,95130,0,SpaceAgeTitan,1709068645,471611
Ugh die Gurke,2323732,Children of the Dark,10,2293613,210,SpaceAgeSpaceHub,1708107280,303741
Gandalf181,849052085,Outsiders,343,4059942,643,SpaceAgeVenus,1701138383,628675
Yareya,6586852,Next Generation,16,1988505,62,SpaceAgeSpaceHub,1697781116,169845
Der Reinemacher,2598450,,,0,0,SpaceAgeJupiterMoon,1697627686,530142
schneiderin,5734575,,,0,0,SpaceAgeTitan,1691354486,399743
Aramis de Silva,3101357,FunFighters,3537,11348668,317,SpaceAgeSpaceHub,1691273311,393562
.Jinx.,5725772,Only Ronin`s,17616,920002,21,SpaceAgeSpaceHub,1690471784,218951
0ptimat,8108554,ooo twine ooo,3890,10408082,305,SpaceAgeSpaceHub,1684469432,256743
xela11,8361386,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,2790707,281,SpaceAgeSpaceHub,1682976227,357263
Till890,3299589,Rising Island 🏝,8070,0,0,SpaceAgeSpaceHub,1682254728,460368
Gitanius,2323785,Death Punch,1546,2158622,262,SpaceAgeTitan,1676835425,349794
gittaa,1089703,TORTUGA   🕊,17,2081318,105,SpaceAgeSpaceHub,1673623075,305311
Colonel Hapablap,2347214,Freigeist,22,340435,19,SpaceAgeSpaceHub,1673351013,308684
Exellent,8022665,,,0,0,SpaceAgeTitan,1671602991,514627
Leadek,422021,🐉DragonRocker🏴‍☠️,7226,354331,1,SpaceAgeSpaceHub,1669607535,329865
SirMikel17,4722997,Next Generation,16,2486509,96,SpaceAgeSpaceHub,1668616252,233152
Vogedo,9523627,Astra 💫 Australis,20187,2669984,158,SpaceAgeTitan,1668172396,306202
FeurigerFreed,3266645,Die freien Völker,267,104400,1,SpaceAgeSpaceHub,1668041734,364122
Pusat X.,849198071,FunFighters,3537,7673755,389,SpaceAgeTitan,1663989810,451456
SaPhYr der Gottlose,3604382,Weisse Rose,6843,469745,48,SpaceAgeSpaceHub,1662047247,306516
Yuri Chan,9086296,Helden der Birne,5088,646630,8,SpaceAgeTitan,1659750642,292275
Hummelbine,2333094,DNA.,211,2005432,246,SpaceAgeSpaceHub,1657670761,258813
luckypet,9681725,FunFighters,3537,11851101,631,SpaceAgeSpaceHub,1656751095,338437
Vilgerson,7446640,FunFighters,3537,6172907,531,SpaceAgeSpaceHub,1655591551,335590
Namreg,9029968,FunFighters,3537,6882230,133,SpaceAgeTitan,1655437773,247748
Julia 381,5087664,,,0,0,SpaceAgeJupiterMoon,1654396508,424071
Marcingetorix,850463114,Easy Rider,16290,2905448,183,SpaceAgeSpaceHub,1652442300,271011
Hedera die Weise,3109991,Shadow Hunter,17937,331348,0,SpaceAgeSpaceHub,1651951873,467544
Carlos der Verwüster,4438748,,,0,0,SpaceAgeTitan,1650562533,433570
WahnwitzigerAlex,5733076,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,9987140,485,SpaceAgeJupiterMoon,1650160657,339626
Speedy Gonzales der 1.,850939459,ρℓαуιηg αηgєℓѕ,92,9229315,442,SpaceAgeTitan,1648538228,480704
Nicholas 878 der Düstere,9634901,Die Arbeiter,635,9505452,598,SpaceAgeSpaceHub,1648211294,244414
77spud,850959133,Die Flitzpiepen 🦄,20795,53281063,538,SpaceAgeSpaceHub,1645845070,246891
TERRORBYTE,8391171,Fert,10107,5352065,724,SpaceAgeJupiterMoon,1643658383,453089
Traveler1,8333545,Die Händler,1661,2013619,67,SpaceAgeSpaceHub,1639149186,267683
ChrisBen,8941930,Rising Crown,3780,6108188,225,SpaceAgeVenus,1633136009,724922
Combat Cat,6858739,Only Ronin`s,17616,7721821,413,SpaceAgeSpaceHub,1632697254,369606
Sepptinus,8859898,Dragon Riders,159,6905303,177,SpaceAgeSpaceHub,1630560794,173464
Tom from the Darkness,3482784,Kommune,5397,1210189,96,SpaceAgeTitan,1630127758,340929
TomyTulpe,2335139,DNA.,211,4156304,145,SpaceAgeSpaceHub,1629022709,281396
OM2012,5221881,Krähennest,11372,2636094,48,SpaceAgeSpaceHub,1628268206,187021
TazDevil231,2326703,,,0,0,SpaceAgeTitan,1626966781,425270
Mr ED2,7605550,Kommune,5397,6267032,336,SpaceAgeJupiterMoon,1625779713,436978
Otto Karl der Fels,6801367,Fairy Trade,68,7044911,197,SpaceAgeSpaceHub,1623871702,284561
Fritzchen der lezte,850272010,Easy Rider,16290,6377907,359,SpaceAgeTitan,1621783698,297900
HerrLich,2261738,Lich,22487,0,0,SpaceAgeJupiterMoon,1618653211,532154
Retiered Since 2019,4591878,"Gott kennt Gnade, Jo",4895,1179671,99,SpaceAgeSpaceHub,1618154246,267914
turokjaeger,8178953,🔥 Feuersterne ⭐️,13890,3995545,253,SpaceAgeSpaceHub,1617086559,429145
Willy der Große geb 1887,849226890,Frei und Freundlich,11817,12303282,518,SpaceAgeJupiterMoon,1615733049,393382
KK07,8361721,Hessian Dragons,109,8899763,487,SpaceAgeTitan,1615710965,354577
Kaba der tätowierte,9301523,,,0,0,SpaceAgeSpaceHub,1612806559,527256
Modemaus,8158781,Eumel Disco Elysium,23530,5838990,547,SpaceAgeSpaceHub,1610850748,236685
schroddi,852019908,Altstoffsammelstelle,25659,8671661,307,SpaceAgeTitan,1610318907,291993
Olympia 1292 die Harsche,9718378,Spensa,25438,7062249,643,SpaceAgeSpaceHub,1606889573,252983
Ruppi 79,849683356,Hessian Dragons,109,11121425,635,SpaceAgeSpaceHub,1605894622,300866
x Elmo x,848992920,Only Ronin`s,17616,1647800,173,SpaceAgeSpaceHub,1605852492,387756
Magjo64,8497718,Die kleinen Strolche,7563,2160720,218,SpaceAgeTitan,1604845237,512080
Antichrist2021,850301377,Die Donnervögel,11511,10180500,589,SpaceAgeSpaceHub,1601019506,341685
Stealth Fighter,850736968,Freigeist,22,654387,64,SpaceAgeSpaceHub,1600858727,222998
Aristeas 592 der Blutige,6922774,,,0,0,SpaceAgeSpaceHub,1600464208,325647
Elrador,852893839,Outsiders,343,9721207,604,SpaceAgeTitan,1596833154,344519
hate1,10256789,Frei und Freundlich,11817,5602663,287,SpaceAgeTitan,1596274077,288448
GoodPascal,851142486,Force of Nature,21629,4975274,106,SpaceAgeTitan,1595270074,316417
Phantasticus,2317587,Knights of Asgard,6,2973481,71,SpaceAgeSpaceHub,1594749437,228198
cdn1,7829851,Only Ronin`s,17616,2837821,211,SpaceAgeAsteroidBelt,1589274278,639879
Klins,849483352,Astra 💫 Australis,20187,1828986,116,SpaceAgeSpaceHub,1587130466,287637
HardcoreMatter,850115835,,,0,0,SpaceAgeSpaceHub,1581456710,360725
Gaston de Puyparlier,849462090,Nordische Union,12521,7829850,604,SpaceAgeTitan,1581048903,432505
strelzer,5932136,⚫️ Black Pearl ⚫️,21695,4254446,412,SpaceAgeSpaceHub,1579325381,336325
Becks der Jäger,2925837,Dragon Riders,159,441555,14,SpaceAgeSpaceHub,1577784103,343729
OpusVoice,851153878,FunFighters,3537,15773881,799,SpaceAgeSpaceHub,1577272801,188726
starchini,604369,Kings Drakul,1477,167760,46,SpaceAgeSpaceHub,1576987469,292035
franzjosef10,5753514,🐉DragonRocker🏴‍☠️,7226,1658099,78,SpaceAgeSpaceHub,1573842531,177537
Aedesia von Ika,848928839,Rising Crown,3780,4325877,93,SpaceAgeSpaceHub,1570042354,338358
Bruno2107,7834215,Weisse Rose,6843,3669914,235,SpaceAgeSpaceHub,1569635721,284696
König Ludwig XIV,3794808,,,0,0,SpaceAgeJupiterMoon,1569605272,547280
bl00dKnighT,5241922,,,0,0,SpaceAgeSpaceHub,1569314768,309313
Vlkr,9376656,🥃 Havana Club 🥃,20016,8355821,296,SpaceAgeSpaceHub,1568274800,205496
Apollonius 5558 der Rote,8124558,🥇 Neuaufsteher 🥇,12806,15065194,230,SpaceAgeSpaceHub,1567424793,363299
Mr..Nice,3298639,,,0,0,SpaceAgeSpaceHub,1567238356,333628
Drakon68,2596667,Knights of Asgard,6,12977822,638,SpaceAgeSpaceHub,1566233751,206628
