name,player_id,guild_name,guild_id,points_change,battles_change,era,points,battles
Horst der Zweite,849689008,Unantastbar,6619,1921690,8,SpaceAgeSpaceHub,252080598,24846
*The Fury*,208050,,,0,0,SpaceAgeJupiterMoon,252045933,83784
Rodgauner,8224381,Roddy`s  Welt,25027,754356,61,PostModernEra,251975871,126425
prime24,5585579,Horde 🕊🇺🇦,3441,0,0,ArcticFuture,251956781,107065
balu1946,2074620,balu,20082,500885,41,SpaceAgeSpaceHub,251948017,28631
Graf von Ringgenberg,850279174,Mosel Götter,18118,300070,80,SpaceAgeSpaceHub,251929736,26498
Mrs *X*,2334815,★✰ Apokalypse © ✰★,1922,0,0,SpaceAgeVenus,251866696,49846
BouSalen,10040702,🐉DR Resort🏴‍☠️,4584,1062388,247,SpaceAgeMars,251730888,63205
HauptsacheBlau,4533502,Hessian Dragons,109,153042,1,SpaceAgeSpaceHub,251692236,26312
FriedaTG,849966866,Die Bruderschaft,10326,17765,6,FutureEra,251671090,210919
Garulf,851827599,Cree,22432,149490,61,ModernEra,251472666,183323
Schiebe IV,3615418,,,0,0,SpaceAgeVenus,251215710,56028
slabo,850573746,D. Unerschrockenenᵁᴬ,13198,546657,38,FutureEra,251061173,90459
Sunny die Verstrahlte,10634334,Woodys Bierstube,14569,0,0,SpaceAgeMars,250991413,102523
Flagge,8462848,,,0,0,SpaceAgeAsteroidBelt,250924167,81306
Justina 1467 die Tapfere,10258611,Fairy Trade,68,0,0,SpaceAgeSpaceHub,250915254,28634
Marc de la Croix,849463589,🌳Wir sind Groot🌳,16619,0,0,SpaceAgeVenus,250910808,70846
Sir Zier.,849973706,✴ChillOut🔱,20520,183962,18,SpaceAgeSpaceHub,250866539,26434
Raphonelius,9109974,Toy of Kick,24716,0,0,FutureEra,250741330,141499
Jöppi die Großzügig,8635439,RuStaG  1913,2193,0,0,SpaceAgeSpaceHub,250656970,29957
tv01,6676116,Zweitwohnsitz,6937,215595,43,SpaceAgeSpaceHub,250614921,21058
rgpp,2479467,Spaß und Ruhe,23609,0,0,SpaceAgeTitan,250535806,31546
Appolonia 3695 die Löwin,6380639,Hardcore Worldwide,1340,966074,94,SpaceAgeTitan,250487170,40618
Leontius der Retter,850040460,Monty`s Compañeros,9974,65537,51,SpaceAgeJupiterMoon,250432533,31468
Germanikus2019,8861910,🌟Gilead🌟,3165,209440,3,OceanicFuture,250432447,38905
Kath-Mom-Du,3797391,Carolus Magnus,12592,465034,134,FutureEra,250301687,121123
Graf00Koks,3407245,,,0,0,SpaceAgeVenus,250150371,51034
Schaefer67,3600516,Fröhlicher Untergang,904,0,0,SpaceAgeSpaceHub,249979113,38353
Meowmeowfuzzyface1,2781104,schweiz ueli,22326,0,0,SpaceAgeVenus,249950875,52956
LizzardC7,679820,𝕯𝖊𝖘𝖕𝖊𝖗𝖆𝖉𝖔𝖘,392,1670167,565,ArcticFuture,249930723,59492
S. Longus,8826090,,,0,0,TomorrowEra,249876088,359025
singapurmic,851764760,,,0,0,SpaceAgeSpaceHub,249872094,41509
cartan,850738808,FGB🌹,21516,305396,149,ContemporaryEra,249523438,181509
Trokares,4043951,,,0,0,SpaceAgeTitan,249398481,34830
Maro der Große,849054826,Der neue Anfang,25134,260325,0,SpaceAgeSpaceHub,249320652,23258
Asmun,849984331,36 Strategeme 2,14985,1572086,319,ArcticFuture,249237753,105103
Iphy,8520344,Die Relaxten,7643,0,0,SpaceAgeAsteroidBelt,249059973,73789
Altbierlöwe,3138105,,,0,0,SpaceAgeJupiterMoon,248871617,53882
Caromet,7627886,,,0,0,SpaceAgeTitan,248739025,100735
Gaius Iulius C.,9609531,,,0,0,SpaceAgeJupiterMoon,248629192,79480
djay33,10352989,die sanftmütigen,1047,539321,235,ModernEra,248503058,269722
Livia M.,8409663,Spaß und Handel,12794,347192,412,ColonialAge,248403462,157646
321-321,852346230,Hallo Gilde,23321,1556356,313,SpaceAgeAsteroidBelt,248197311,86493
LadyOM,5416855,,,0,0,SpaceAgeTitan,248026389,45980
Siena Dumwibrod,853161551,Verpflichtungslos,15784,2237025,754,ContemporaryEra,247829691,154514
Der Grrr,9776268,,,0,0,SpaceAgeJupiterMoon,247753398,70217
schwarzer Bauer,7819203,Schwarze zukunft,25453,256144,42,SpaceAgeSpaceHub,247744029,51245
Birgit 1 2,2671757,Frei und Freundlich,11817,665571,61,SpaceAgeAsteroidBelt,246737680,42056
Centaur123,10417653,Last Girl Standing,22058,0,0,SpaceAgeTitan,246628467,50903
Aschebecher,849039594,InsiderZ (IZ) 🕊️,20220,809482,12,ArcticFuture,246512026,121951
Timtifax,6810625,,,0,0,SpaceAgeTitan,246391111,27744
laggy,8342103,,,569580,6,SpaceAgeSpaceHub,246230745,13751
Keppetzki1,10323170,DIE PFLICHTLOSEN,218,376079,0,SpaceAgeTitan,245819102,24112
Breugel,851344444,Die Händler,1661,4287023,272,ArcticFuture,245800098,116304
ikernel,8052649,,,0,0,FutureEra,245699434,166592
Rachsüchtige,850603974,,,0,0,FutureEra,245672314,176177
AGA2811,2443785,Wirsindwiederda,18235,37345,14,SpaceAgeSpaceHub,245293669,48102
Dany der Löwe,6587947,Meeresabenteuer,2824,857719,134,SpaceAgeAsteroidBelt,245210897,56773
coroq,10463977,Heldenlounge,15873,0,0,SpaceAgeSpaceHub,245122952,50740
De Dithmarscher 2,851832307,Einfach so nebenbei,10010,589651,193,VirtualFuture,244945134,120444
Staphylococcus,5006302,Neu-Drachenfels,11825,199050,59,ModernEra,244869476,236303
HiBonn,8801417,☠️NeverNight☠️,10520,4091027,334,OceanicFuture,244690388,99482
lilabaufrau,6666375,mimir,20796,148375,33,SpaceAgeSpaceHub,244585711,32965
Ao no Briareos,5232942,,,0,0,VirtualFuture,244355619,42301
schildknut,4732538,,,0,0,SpaceAgeVenus,244263620,59288
fred türk,2284042,Von der Insel,8427,1052096,373,OceanicFuture,244110187,44830
LeroyJack,6942264,,,0,0,FutureEra,244030587,155799
Princess Ramona,850275387,,,0,0,SpaceAgeVenus,243856829,57886
Uthrid,849074992,Helden der Birne,5088,83142,31,PostModernEra,243789764,270863
schlickbart,8765413,Twenty4Seven,1678,404622,58,SpaceAgeAsteroidBelt,243752796,23558
Uhrli,4004573,wahrscheinlich Ende,24661,0,0,TomorrowEra,243750279,206616
Charles 640 der Mächtige,8778892,Die EISERNEN,6835,0,0,VirtualFuture,243702368,113465
BlondeClarissa,8726764,Justitia Germania,12031,0,0,SpaceAgeAsteroidBelt,243695258,118376
fredy9,848907505,für ruhige spieler,10549,1452400,37,SpaceAgeSpaceHub,243621234,31414
JQH3,6941620,Terra Incognita,8745,708268,110,SpaceAgeTitan,243411278,29799
StevePeterson80,5798037,,,0,0,SpaceAgeTitan,243160269,44680
Marco025,851299432,,,0,0,SpaceAgeVenus,243130665,82750
Eusi223,4087201,Spassecke,7428,203010,63,FutureEra,242828335,259484
Baxter-Eversen,2253034,✴ChillOut🔱,20520,410636,91,SpaceAgeAsteroidBelt,242810983,56427
Maddox I,10083061,Blood Angels,13448,362328,88,SpaceAgeSpaceHub,242769335,38913
FAUST III,9861829,,,0,0,SpaceAgeMars,242706140,133583
GoliathGermanicus,7769536,🥃 Havana Club 🥃,20016,-6030,47,SpaceAgeTitan,242520303,52173
Der fröttster,8648632,Einfach-so,4583,0,0,SpaceAgeSpaceHub,242260828,31970
Jeep,852353375,Helden der Birne,5088,997041,108,ArcticFuture,242257605,176833
cosmixmojo,2312618,Herzogtum BY,15390,14910,0,SpaceAgeAsteroidBelt,241934079,57357
Eurydike 2539 die Geißel,10275623,Gapemen,25355,149122,16,SpaceAgeSpaceHub,241760638,26922
borken,9549703,Freigeist,22,337393,51,SpaceAgeJupiterMoon,241193757,45194
petit dragon,6738393,Dragon Riders,159,787247,161,SpaceAgeMars,241100966,75036
Alex19731,849273616,Bagrationi,17595,396491,44,SpaceAgeSpaceHub,240988346,28798
Timberella,849886681,Helden der Birne,5088,6046084,102,OceanicFuture,240620534,72798
OmaLala,5767616,Next Generation,16,188218,17,FutureEra,240342710,82500
username,8939503,HokusPokusAufmLokus,20507,0,0,SpaceAgeVenus,240212786,97590
Antiochos 2124 der Rote,10436527,Der Biergaul,6572,0,0,SpaceAgeSpaceHub,240181894,24960
Ker87,849729422,Lummerland,19478,164205,0,SpaceAgeSpaceHub,240153861,19338
Sir Berni 62,850894739,Spirit of Herkules,21272,934108,398,FutureEra,240106847,92197
Krachbum,850863431,für ruhige spieler,10549,304326,43,OceanicFuture,239428463,28043
BauherrBiber,7313347,United Serenity,7819,0,0,SpaceAgeMars,239315482,51372
Baron Heinrich,4713851,+++ ohmss +++,8453,0,0,SpaceAgeAsteroidBelt,239295072,41813
Octavia 2056 die Schlaue,851743232,Die Arbeiter,635,1106268,513,IndustrialAge,239227930,215687
Harti977,10030118,Expendables & Falken,8004,0,0,VirtualFuture,239119733,148426
JamiEntdecker,7126577,RELIC HUNTERS,2803,0,0,FutureEra,239052022,136135
RandomHero der Zufällige,6523718,Woodys Bierstube,14569,0,0,SpaceAgeMars,239003285,101559
MOZO II,9126155,MOZO,17263,0,0,SpaceAgeSpaceHub,238948118,45346
Ingo59,8517052,Bayrische Löwen,4377,139930,4,SpaceAgeTitan,238853092,26857
Otto der Bluter,3983911,Holzköpfe,7889,0,0,SpaceAgeSpaceHub,238828279,31521
c-steini,1662532,Die EISERNEN,6835,406061,490,IronAge,238729939,118341
tom7474,1417376,🌟Gilead🌟,3165,0,0,FutureEra,238720484,96914
Sir Nerro,9560845,Mucky´s Clan,13220,2368753,190,SpaceAgeSpaceHub,238677710,34168
trittinschritt42,4114847,,,0,0,SpaceAgeJupiterMoon,238598125,63142
LadyDorothy,10139833,Knights of Asgard,6,0,0,OceanicFuture,238560642,109365
waldfried,4551390,,,0,0,SpaceAgeAsteroidBelt,238551371,60643
Blacky-,5255635,Dragon Riders,159,909842,307,FutureEra,238420481,146595
Hammerfaust65,850002114,AquatrollImmortal🌊,18187,0,0,SpaceAgeSpaceHub,238285609,59227
mki8,7616932,United Serenity,7819,0,0,SpaceAgeAsteroidBelt,238173523,51112
Bärliner Pflanze,849589559,,,0,0,VirtualFuture,238156498,157947
Kane 1900,849644121,Dragon Riders,159,4548625,99,FutureEra,238126209,181215
echolo,4099807,Easy Rider,16290,13739,10,ArcticFuture,238097559,120040
ths81,10273473,Nurso,533,0,0,SpaceAgeSpaceHub,237942637,20026
Urania 1188 die Stolze,849343679,0815 0815,25639,1247222,527,FutureEra,237920948,127708
Silandora,852734382,BackupHeros,19225,272421,60,SpaceAgeSpaceHub,237907207,23750
Aureus,8659116,,,0,0,SpaceAgeJupiterMoon,237648663,45123
Don Andwoun,9729366,Stand by me,13782,0,0,VirtualFuture,237516279,96097
Lucky Sause,851068332,Rising Crown,3780,390885,32,FutureEra,237475600,217125
Elchtal,850446631,Beamtenmikado,88,388840,252,PostModernEra,237392289,148434
Achbuch,4745137,GOT NeueGilde,19595,678535,1,SpaceAgeSpaceHub,237381302,16010
6 feet under,7643960,highway to hell,22966,0,0,SpaceAgeAsteroidBelt,237366462,51869
Bellonda die Graussame,3798985,KEIN STRESS 🏖,14466,519029,10,SpaceAgeSpaceHub,237356489,19969
Isidore die Glückliche,8182886,🐉DragonRocker🏴‍☠️,7226,177096,11,ArcticFuture,237356270,101037
Hanna...,8170979,Outsiders,343,2729275,548,FutureEra,237205283,64268
nansky,849219884,Ruhrpottler,1545,0,0,SpaceAgeSpaceHub,237166298,31090
Jet Lee der Einzigartige,9103405,,,0,0,SpaceAgeAsteroidBelt,237053998,73402
HHAAIILLOO,4504709,D. Unerschrockenenᵁᴬ,13198,800892,304,FutureEra,237035222,101680
Jagdklaus,849996309,BoarHunter,19008,0,0,SpaceAgeSpaceHub,236959239,24926
Ollisen,9480110,Yggdrasil,10153,1243352,223,ProgressiveEra,236751343,365667
Muckefukk,849719302,Fledermausland,24979,0,0,SpaceAgeMars,236612454,94599
GrandmasterB,852966795,Frei und Freundlich,11817,1252134,118,SpaceAgeMars,236506080,62523
Dunkart,8978888,Knights of Asgard,6,182702,68,ProgressiveEra,236441780,149061
dildappe,849772525,🐉DragonRocker🏴‍☠️,7226,319240,58,ArcticFuture,235928060,59769
duath21,201371,Frei und Freundlich,11817,1489557,286,SpaceAgeMars,235852560,38444
Pollux der Große,7760587,Goats of Sparta,10522,0,0,SpaceAgeTitan,235838438,61887
PeterPantzki,4129818,,,0,0,SpaceAgeAsteroidBelt,235800276,69011
ArcTrooper,7859185,,,0,0,SpaceAgeSpaceHub,235763408,27188
Ivan der Schreckhafte,5170901,Weisse Rose,6843,1776805,421,TomorrowEra,235687977,91894
Blödian,851982049,,,0,0,SpaceAgeMars,235679227,106118
Minesleeper der Looter,851075895,Taj 🕌 Mahal,16562,189204,484,HighMiddleAge,235651088,207256
8Perx7,9868913,Nordische Union,12521,574332,98,SpaceAgeSpaceHub,235467340,36800
Quietus 68 der Pfähler,2314747,Templer,13172,0,0,SpaceAgeSpaceHub,235411303,34983
Nitischka,8071189,,,0,0,SpaceAgeSpaceHub,235030152,12978
Königin Jessica I.,848897847,Yggdrasil,10153,251878,22,ArcticFuture,234799102,76910
George der II.,849785909,nur so,3050,411963,120,SpaceAgeAsteroidBelt,234760978,57304
Zymphonia,7842399,,,0,0,SpaceAgeAsteroidBelt,234749728,149492
Zeno 720,852159284,Outsiders,343,1993225,533,OceanicFuture,234541453,148914
SchneePutzi,4561188,D. Unerschrockenenᵁᴬ,13198,182600,38,FutureEra,234430029,151402
Sokratis Papasthopoulos,3975863,,,0,0,SpaceAgeVenus,234233583,44237
Chief Ojo,8996059,Santiano,23876,1044443,82,SpaceAgeJupiterMoon,234199109,52843
Herbie1965,6136618,Die Donnervögel,11511,208090,91,PostModernEra,234197040,147683
Euphorion 1025 der Jäger,7235315,Die Muskeltiere,1276,107910,12,SpaceAgeSpaceHub,234114380,40587
Jeff215,9477617,Enterprise,877,347510,66,SpaceAgeVenus,233505943,42390
Barbarossa 6100 der Löwe,8607561,,,0,0,SpaceAgeJupiterMoon,233393596,49123
rns1,7848173,Die Hoffnungslosen,10204,78249,51,SpaceAgeMars,233378895,83481
marichrima,3196814,Die Händler,1661,68231,39,OceanicFuture,233376989,73404
Frank die Weise,848977259,Einsteiger,22389,-128045,2,SpaceAgeTitan,233362763,35944
Skinny Pete,5119562,Neu-Drachenfels,11825,124910,59,ModernEra,233357099,238418
Farbenschmeichler,9201104,ganz ruhig,23789,424449,58,SpaceAgeSpaceHub,233327036,37489
Von Boguslawski,850515252,Die Arbeiter,635,359078,113,OceanicFuture,233304372,108270
Rotek,851022197,Hope,20956,380239,13,SpaceAgeSpaceHub,233290963,32132
Perseus 267 der Falke,4519516,,,0,0,SpaceAgeAsteroidBelt,233217547,46391
Theduke23,850043868,Österreich 🇦🇹,1409,104123,6,SpaceAgeSpaceHub,233082734,24868
fritz9019,3139665,Die Löwen,1788,91312,14,SpaceAgeSpaceHub,232977417,29788
Netraju,10406141,Easy Rider,16290,881709,352,FutureEra,232966936,108672
Muskedear,3766437,,,0,0,SpaceAgeJupiterMoon,232963450,40356
Furzrakete,850640214,Restroom,5603,52325,15,SpaceAgeSpaceHub,232946723,19514
Toto der 6020ste,10434204,,,0,0,SpaceAgeTitan,232903218,34793
Blago333,3803634,,,0,0,SpaceAgeTitan,232900914,54670
Esoznarf der Gemütliche,5415678,,,0,0,SpaceAgeTitan,232639416,40402
Danae 239 die Gnädige,3826356,Captain Future,24094,0,0,SpaceAgeTitan,232447344,53930
Yotra I,4739776,Cookie Rangers,5079,0,0,SpaceAgeJupiterMoon,232439100,43802
Wuckuck,5025028,Ruhrpottler,1545,28006,2,SpaceAgeSpaceHub,232374224,23564
Vehera,9387348,Die Nordlichter 🇺🇦,10930,290480,15,SpaceAgeTitan,232371401,40129
Ded der Löwe,849407623,Die Einsame,9855,0,0,SpaceAgeSpaceHub,232011908,46069
Thar-Shadar,4339129,,,0,0,SpaceAgeVenus,231978326,73981
Crazy Joke,849076467,Die Sucher,21125,0,0,SpaceAgeSpaceHub,231873448,38022
Giliane,10463151,,,0,0,OceanicFuture,231769535,131919
Butch der Metzger,852074573,Böhse Onkelz,22286,509313,185,FutureEra,231629068,133170
Crümpy,852480816,Hessian Dragons,109,2985534,573,FutureEra,231508183,71195
badboomer,9951847,Insane Guardians,18918,1714276,323,ArcticFuture,231490936,139188
coool10,9660852,🐉DragonRocker🏴‍☠️,7226,127148,36,ArcticFuture,231417817,118006
Rodriga die Listige,6754128,,,0,0,SpaceAgeMars,231403932,106439
ALADRIEL,9273394,🏆 In.aller.Ruhe 🏆,14666,0,0,SpaceAgeJupiterMoon,231356152,61087
13ter Krieger,848922828,BEN,18376,0,0,FutureEra,231331761,116350
Thekla 1013 die Rote,9763050,Black Phönix,17642,108000,0,SpaceAgeVenus,231093368,81679
Balu199101,850274881,Royal Market,19281,505839,146,OceanicFuture,231091244,110178
Primus 59,850147368,Fairy Trade,68,478712,286,ContemporaryEra,231061908,133483
Ertina1337,4777610,,,0,0,SpaceAgeVenus,231005840,40598
sternderl78,3005638,,,0,0,SpaceAgeJupiterMoon,231004284,42423
fischi1184,2711851,(Just for fun),6733,1557344,235,SpaceAgeVenus,230897027,11180
MKZ 23,4267603,,,0,0,SpaceAgeVenus,230753510,51939
McSensation,2327026,,,0,0,SpaceAgeTitan,230704691,38475
Christiangg,4527643,☕ Feierabend ☕,9457,0,0,SpaceAgeTitan,230673939,25490
moddy2012,3400987,Frei und Freundlich,11817,644144,1,SpaceAgeSpaceHub,230646614,17456
Walzfix,20238,☠️NeverNight☠️,10520,238402,53,ContemporaryEra,230583515,50888
haubitze333,10164293,PokerstarsElite,313,747175,60,SpaceAgeSpaceHub,230530544,42325
PPeter,9339386,💃 S☀️nnentanz🕺,25237,159948,72,PostModernEra,230027803,183770
Geisterflieger,849968996,Apachen,5166,432457,56,SpaceAgeSpaceHub,229810853,37076
Aldarion der Tollkühne,4763835,,,0,0,SpaceAgeAsteroidBelt,229553385,57318
Cabertus II,852743884,No rules for GEX,24374,836175,24,SpaceAgeSpaceHub,229442144,21294
motobiker56,3669203,🕊 Quo Vadis 🕊,2017,969959,13,SpaceAgeTitan,229438247,40769
made27,4566589,Wirsindwiederda,18235,864003,46,SpaceAgeSpaceHub,229418259,37788
Ungehosamer,2472301,C.C.A.A.,1093,0,0,SpaceAgeSpaceHub,229404249,10175
Erzherzog Phil,4124121,,,0,0,SpaceAgeJupiterMoon,229282512,39919
Teufelchen156,10069401,Woodys Bierstube,14569,38422,0,FutureEra,229209425,163419
Garfunkel23,852252328,Simon2,23217,1634486,120,SpaceAgeJupiterMoon,229096905,52715
Domitian 405 der Gnädige,5041168,Black Horizon 🇺🇦,47,310363,39,SpaceAgeJupiterMoon,229006554,36075
Michiiyy,8230427,,,0,0,SpaceAgeVenus,229003767,60369
LaAcid0,853271651,FunFighters,3537,1373899,201,OceanicFuture,228930553,64404
X1985,6057406,,,0,0,SpaceAgeAsteroidBelt,228902857,62517
Sir Monaco,850021965,Bayrische Löwen,4377,259844,2,SpaceAgeSpaceHub,228861010,30499
bone1488,4105310,PathFindeR 🇺🇦🕊,18679,0,0,SpaceAgeVenus,228819917,61491
Solon 470 der Gütige,8979409,,,0,0,OceanicFuture,228786328,137497
Kallisto 719 die Gütige,4904436,Die Händler,1661,293606,38,SpaceAgeSpaceHub,228636611,28610
Nevander,897146,,,0,0,SpaceAgeAsteroidBelt,228612813,63102
Ralf1405,850378352,Neubau,21376,490205,67,SpaceAgeSpaceHub,228583071,60383
Scirocco87,849865053,,,0,0,FutureEra,228390832,131506
Quiero,2318074,Freigeister,518,84340,10,SpaceAgeSpaceHub,228330840,38852
Eluardore,1444479,Force of Nature,21629,782059,80,VirtualFuture,228315592,64359
Sir Uwe62,2036778,Der Ruhepol,8183,25965,3,SpaceAgeSpaceHub,228244182,19446
vital 09,1386491,Death Punch,1546,1774986,297,OceanicFuture,228148300,180856
AhojBrause,9406059,Die EISERNEN,6835,86640,2,SpaceAgeSpaceHub,227924431,35263
Carrerajoe,8080152,,,0,0,SpaceAgeMars,227909130,95106
Tom.Bombadil,852687518,☮️Mittelerde🕊️,17021,1324405,849,ContemporaryEra,227657255,229178
Lifa die Lebendige,9639269,,,0,0,FutureEra,227590521,132108
Odol Med 3,9326924,,,0,0,SpaceAgeVenus,227190825,42790
Suzannae,5499154,Drachenstein,6214,103430,5,SpaceAgeVenus,227079565,10599
Krapotke der Kakalunz,7734116,Ohne Verpflichtungen,14611,0,0,FutureEra,227074886,131553
Samuel271,849492101,"Blood, Sweat & Beers",25389,494563,36,SpaceAgeTitan,227010796,26056
Edmund3A,10584198,,,0,0,SpaceAgeTitan,226833032,49763
Parthicus,2783677,,,0,0,SpaceAgeVenus,226775379,38878
Toralfo,8961552,,,0,0,SpaceAgeMars,226605513,62075
Erna2020,849532782,Bertha von Suttner,25155,134389,26,OceanicFuture,226587756,103550
Verstrike,851729615,Die Erkunder,6331,331195,14,SpaceAgeSpaceHub,226569184,32246
Moony Moonshine,7399066,Hexi,23132,0,0,FutureEra,226460598,129498
PeDe666,8479402,Nightshades,11798,34055,2,SpaceAgeSpaceHub,226204609,38991
Arvidsson,2327992,,,0,0,SpaceAgeJupiterMoon,226200775,52057
Eurich 936 der Schöne,852229538,,,0,0,SpaceAgeAsteroidBelt,226122168,77451
Kyrill 725 der Pfähler,10220562,Die Unschuldigen,5642,0,0,SpaceAgeSpaceHub,226121154,27004
ViWa540501,8327129,🌟Gilead🌟,3165,502896,179,FutureEra,225974000,127770
Goldener Heller 2,10336739,,,181105,18,SpaceAgeMars,225965622,85172
Bedarl Ludwig,10365653,KEIN STRESS 🏖,14466,442075,49,ArcticFuture,225924797,71411
hms840,2444579,,,0,0,SpaceAgeVenus,225767198,59686
Fantasius,849603090,Death Punch,1546,1036787,463,ProgressiveEra,225726638,244706
Pump-Rocon,850415838,Hauptsache spass 😎,19959,547483,101,SpaceAgeTitan,225341924,48154
Mücke der Brecher,9625958,,,0,0,SpaceAgeSpaceHub,225296336,57663
Zedgar84,6399098,Widukinds Stamm,7846,0,0,SpaceAgeSpaceHub,225123157,16365
MagicAndy,848959514,Die Minititanen,7296,0,0,SpaceAgeMars,224954733,95282
jonny1202,851582444,,,0,0,SpaceAgeAsteroidBelt,224663689,68312
Kurt der Kurze,852942065,Wirsindwiederda,18235,561846,293,ContemporaryEra,224647014,63559
Halk der starke,849418387,Cobra,24175,0,0,SpaceAgeTitan,224484905,42782
Fiegonator,851313705,Die EISERNEN,6835,43219,1,SpaceAgeTitan,224463059,42565
Wizzler 83,9128439,,,0,0,SpaceAgeTitan,224380606,40193
Silvius,851828319,Taj 🕌 Mahal,16562,984637,565,ContemporaryEra,224379370,236546
Chaos4ever,4149344,,,0,0,SpaceAgeVenus,224208067,48495
honny die erste,5348710,Spirit of Herkules,21272,-159420,54,SpaceAgeTitan,224163168,37669
Mano 008,7496419,,,0,0,SpaceAgeVenus,224033002,41398
corman,850451220,Spiel & Spaß,22337,625934,260,FutureEra,223998760,94466
Hockel der starke,3988548,,,0,0,SpaceAgeVenus,223902368,57399
GrafKaunitz,849822731,😇Waschlappen😎,15109,845761,101,SpaceAgeSpaceHub,223681046,32620
Maggi58,851641260,Fugger,23263,6000,0,SpaceAgeTitan,223469326,33882
Euridyke 708 die Düstere,4861169,EastIndiaTradingcom.,893,362474,6,SpaceAgeSpaceHub,223336433,14018
POKERMUMIE,850531713,Die Nordlichter 🇺🇦,10930,0,0,SpaceAgeSpaceHub,223166947,26010
melisandei,9986689,,,0,0,SpaceAgeSpaceHub,223150688,39533
X-Girly,7995252,Meine Perle,15708,157255,19,SpaceAgeSpaceHub,222900739,24748
AnWai58,849279513,nur so,3050,402692,88,SpaceAgeMars,222884032,73083
Iphigenie 2027 die Rote,4797453,Simul nos sunt forti,3926,0,0,SpaceAgeSpaceHub,222817949,16693
Pippo der Wandale,6462810,,,0,0,SpaceAgeAsteroidBelt,222781755,55690
dudwolf,2485756,S.F.R.J. - Galaxy,19836,125099,6,SpaceAgeSpaceHub,222522004,20821
Gertrude3340,853047788,Helden der Birne,5088,519053,115,ArcticFuture,222413249,114401
Nic the Quick,851304343,Fam,25774,25725,5,SpaceAgeSpaceHub,222238964,17995
Reno Ra1nes,6563087,Dragon Riders,159,815441,51,SpaceAgeAsteroidBelt,222226892,35629
Kasom Nachtwache,2481021,nur so,3050,204555,27,SpaceAgeSpaceHub,221906891,15793
fee01,4098174,Inselchen,23941,178860,19,SpaceAgeSpaceHub,221824028,26348
Andi der Besonnene,6991225,Hanseatische Händler,9413,30413,32,FutureEra,221822314,118608
Mansul,850361558,,,0,0,SpaceAgeVenus,221750332,94611
Dustin2106,849829285,,,0,0,FutureEra,221700453,166822
Kleo die Ungelenke,849573089,Gute Nacht,19410,761750,18,SpaceAgeSpaceHub,221578179,31267
Strunz Ostrau,848962339,Time out...,25450,562638,273,TomorrowEra,221546757,158442
Beccaaa,849580206,Diving Hirsch,24986,0,0,SpaceAgeVenus,221443711,47291
Aratoon,851621429,Mikrokosmos,19249,1156808,136,SpaceAgeSpaceHub,221305362,25242
Galadriel1405,4116552,Hunters im Urlaub,25497,483855,46,SpaceAgeMars,221155664,54246
krumbeer1964,849514145,Ü 50-OHNE PFLICHTEN,7652,15,0,SpaceAgeSpaceHub,220951088,19031
ErnaWerner,9979716,,,0,0,SpaceAgeMars,220778985,74366
Zahnfee1.0,4375050,,,0,0,SpaceAgeJupiterMoon,220686074,52662
TheViech,1910421,+++ ohmss +++,8453,0,0,SpaceAgeAsteroidBelt,220509085,39256
Vidorra,8872862,SelbsthilfeEinzelner,23334,0,0,SpaceAgeAsteroidBelt,220447996,102101
RashKing1963,848962833,die wilden Füchse,5298,-132922,27,SpaceAgeSpaceHub,220266727,31948
Grinsela die I,2329992,😇Engel+Strategen🈲,60,558471,11,SpaceAgeSpaceHub,220095969,19906
netmark,849767063,Ruheständler,22529,390211,76,SpaceAgeMars,220010755,79298
Schachfex,849862578,Nur kein Stress 😴,14128,0,0,SpaceAgeSpaceHub,219908623,32003
Dr. Vierauge,9853062,,,0,0,SpaceAgeJupiterMoon,219771136,43262
Düdeldei,851776764,,,0,0,FutureEra,219763957,132833
Lord Wooky,850553696,Spaßgilde Anfänger21,19037,620065,104,SpaceAgeTitan,219741735,48707
Hektes,850869396,,,0,0,VirtualFuture,219621068,110018
Lunalotta die Kämpferin,3019216,ρℓαуιηg αηgєℓѕ,92,1223928,264,SpaceAgeMars,219575792,49535
Herzale,9412230,Monty`s Compañeros,9974,0,0,ArcticFuture,219521656,102461
Tardisrider,8637396,Moonlight Serenade,26,0,0,FutureEra,219493561,159776
Noesis,851552723,Kunyaza,21880,0,0,FutureEra,219482266,94029
Darth Bierschiss,6576249,Lone Wolf,22587,1146305,188,OceanicFuture,219448590,82271
MRK68,849413357,Ü 50-OHNE PFLICHTEN,7652,0,0,SpaceAgeTitan,219430193,44950
Hans der Giftige,8808542,,,0,0,SpaceAgeTitan,219238058,26309
Aeschylos 2112 der Fuchs,10403916,Kühwalda,21792,215277,21,SpaceAgeSpaceHub,219102794,21320
BlackForestLady,2054399,,,0,0,ArcticFuture,218926939,136723
Helena 1515 die Anmutige,852358402,Rising Crown,3780,790778,132,FutureEra,218757264,182622
Ritter Storck,7222518,,,0,0,VirtualFuture,218684166,79280
Basiliskos 9479 der Löwe,849893018,Der Ruhepol,8183,222118,30,SpaceAgeSpaceHub,218661872,18348
corvette-1975,851344455,Klein aber gemein^^,24078,777165,267,OceanicFuture,218635453,85617
ruffy35zoro,4279995,🌳Wir sind Groot🌳,16619,155244,35,OceanicFuture,218598716,114967
Rumpelofen,4761062,,,0,0,TomorrowEra,218514906,285686
