name,player_id,guild_name,guild_id,points_change,battles_change,era,points,battles
Wolle 51,3415339,,,0,0,SpaceAgeJupiterMoon,578831718,124513
Frauaudi,7582693,TnT007,9233,787495,20,SpaceAgeSpaceHub,578828387,60242
SirHektor,10701805,Force of Nature,21629,759409,48,SpaceAgeJupiterMoon,578780901,163447
loki 3105,7542290,Mustangs,7427,1479565,168,SpaceAgeSpaceHub,578002054,131133
Nobodys Dad,6115806,Next Generation,16,0,0,SpaceAgeMars,577601379,264902
Aigaion,851092205,Die Bruderschaft,10326,1646323,357,SpaceAgeMars,577095220,216108
Lady Tristania,6898297,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2028437,450,FutureEra,576911939,324104
Arwen28,849410143,Grambit,22186,193625,15,SpaceAgeVenus,576884128,150041
Seravin die Grausame,9883369,,,0,0,SpaceAgeAsteroidBelt,576171260,169882
Thoderius,10121225,Herzogtum BY,15390,0,0,SpaceAgeTitan,576021648,135462
Tiberius 194 der Krieger,3300521,,,0,0,SpaceAgeTitan,575533199,128948
Sammyh,849218728,D. Unerschrockenenᵁᴬ,13198,1999276,295,SpaceAgeVenus,575123302,124101
Tawen,3310071,Barbarossa,957,0,0,SpaceAgeTitan,574670687,103585
Al 729,3672340,Einfach so nebenbei,10010,-95302,74,SpaceAgeJupiterMoon,574145631,145259
Paul der Düstere,4282200,Baden,20773,0,0,SpaceAgeJupiterMoon,573917401,142114
Kuddel der Barmherzige,849350438,Unterschlupf 4.0,25218,-1611822,207,SpaceAgeAsteroidBelt,573258124,150236
Sevulon,851643492,Dragon Riders,159,4414087,496,SpaceAgeMars,572786579,215409
Maui17,848916413,,,0,0,SpaceAgeSpaceHub,572774759,158548
Marco Krückel,3435277,Frei und Freundlich,11817,0,0,SpaceAgeSpaceHub,572624577,71466
Lord Grinch,851732008,,,45825,0,SpaceAgeSpaceHub,572438659,140002
Slaybesh,6932920,,,0,0,SpaceAgeTitan,572378033,111061
moniall,4271202,,,0,0,SpaceAgeJupiterMoon,572181001,109289
IndianaJones0909,850111235,Black Phönix,17642,918822,24,SpaceAgeJupiterMoon,572072623,139672
Domitia 826 die Harsche,7155043,Hanseatische Händler,9413,917644,102,SpaceAgeTitan,571487766,140071
BöserHauer001,4722427,Fix und Foxi,1528,969763,102,SpaceAgeSpaceHub,571207090,96974
Pompfünebrer,3493790,die sanftmütigen,1047,1192143,148,SpaceAgeTitan,570931337,104864
Grossmitsch,9680598,Spaß und Handel,12794,0,0,SpaceAgeSpaceHub,570249303,132806
Nasgir der Schlächter,9597304,Insane Guardians,18918,4635315,352,SpaceAgeVenus,569442779,125381
Eirene 140 die Kriegerin,2778065,Armed Apes,1671,567518,8,SpaceAgeSpaceHub,569168146,45997
Bavarian1516,849221147,*Die Weltenbummler*,6865,244468,14,SpaceAgeMars,569156449,221779
Mondrak der Fuchs,10527518,Freigeist,22,407620,0,SpaceAgeTitan,568586672,105934
Macmeihell,5114651,,,0,0,SpaceAgeJupiterMoon,568280532,126684
ElPicaro,2847215,Kommune,5397,583182,32,SpaceAgeAsteroidBelt,567966105,114373
Tunixx,9953669,Dragonis 2,545,0,0,SpaceAgeTitan,567903197,140232
Fantaland,3148,,,0,0,SpaceAgeVenus,567665387,222922
Cruzerx,850261201,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,4385601,388,SpaceAgeTitan,567587503,144202
Otto de Linne,2172624,Dragon Riders,159,2761613,263,SpaceAgeSpaceHub,567431170,107830
Freiherr Thor,2746593,Fussball Freunde,21934,0,0,SpaceAgeSpaceHub,567004716,63769
Willi der Große1,6334214,🌳grüner Hirsch🌳,8112,1784588,73,SpaceAgeSpaceHub,566845436,88843
bali1965,8950128,nur so,3050,1945416,164,SpaceAgeSpaceHub,566698313,58303
goleo13,1989512,Nurso,533,3950777,278,SpaceAgeJupiterMoon,566600655,83466
Sir Griswald,852788695,Hamburger Hanse,8586,3044201,471,OceanicFuture,566514722,210135
Elektra 1680,849719721,,,0,0,SpaceAgeTitan,564564922,185491
Emil von Papenburg,3597599,⚔️ Affenbande ⚔️,20461,229135,9,SpaceAgeSpaceHub,563658603,115381
chef de loup,849145145,Meerkater 🇺🇦,16471,4582424,448,SpaceAgeTitan,563457233,160119
Ismenka,2468553,💎Minas⚜️Tirith 💎,24031,1746810,172,SpaceAgeSpaceHub,563296853,103067
Dogwiwi,10492779,,,0,0,SpaceAgeSpaceHub,562903774,118562
Bizepsi,3170423,,,0,0,SpaceAgeMars,562900660,264448
CupraWob,6248401,Cree,22432,909272,18,SpaceAgeSpaceHub,562741947,64107
Dimitri bljat,852411106,Yggdrasil,10153,1043846,125,SpaceAgeSpaceHub,562490279,84180
Quietus 289 der Grausame,4515501,Catfish,14627,4114198,438,SpaceAgeSpaceHub,562375904,73380
PHOMA,7741178,Nur Spielen,15660,312925,1,SpaceAgeSpaceHub,562221377,42620
Gubli008,7407041,TnT007,9233,1523730,45,SpaceAgeSpaceHub,562133302,55638
Dunsteisen,9815754,🥒Spreewaldgurken🥒,10696,539344,248,ContemporaryEra,561149636,426785
Sidi16,8158178,Freigeist,22,786801,45,SpaceAgeSpaceHub,560618734,55959
wert6,7002997,United Serenity,7819,-544310,8,SpaceAgeTitan,560109948,70615
Maximiliane Flory,5965827,Astra 💫 Australis,20187,962204,106,SpaceAgeAsteroidBelt,560005954,156487
Bets,849170215,+++ ohmss +++,8453,0,0,SpaceAgeTitan,559799219,153959
fxtricks,2603726,🔥 Feuersterne ⭐️,13890,1874081,271,VirtualFuture,559184108,176419
Schwanzlurch4,9916859,Spirit of Herkules,21272,270590,44,ArcticFuture,559103711,171519
Imperator Dee,4106720,,,0,0,SpaceAgeJupiterMoon,557334145,132675
keno tom brok,498904,Jolly Roger,394,521665,47,SpaceAgeTitan,556896622,93993
DAYI 03,3505804,,,0,0,SpaceAgeTitan,556874204,108615
Renaldo 1.,2479238,,,0,0,SpaceAgeJupiterMoon,556665201,132202
Pyrrhos 395 der Listige,5052032,,,0,0,SpaceAgeJupiterMoon,555420074,118669
bigudo,852472522,FunFighters,3537,2915112,391,VirtualFuture,555384379,140816
Annoistcilli,4237950,,,0,0,SpaceAgeTitan,555182193,194591
DS101,851478194,*Die Weltenbummler*,6865,1078394,266,VirtualFuture,555091086,256624
BulleT883,4941602,WR2.0,24167,0,0,SpaceAgeVenus,555083682,198725
taurus 1960,849639204,Nur kein Stress 😴,14128,928022,113,SpaceAgeSpaceHub,553842656,81096
BettyW,853167786,Neuland,25210,796583,5,SpaceAgeSpaceHub,553831398,53930
Pythagoras 5373 der Löwe,7981429,Breakepoint,22168,0,0,SpaceAgeJupiterMoon,553581344,127471
Gabberfreak,849510253,,,0,0,SpaceAgeAsteroidBelt,552645434,272836
Forrest,8627799,Feierabend-Piraten,23148,0,0,SpaceAgeTitan,552380156,112251
Rosenkriegerin83,849542744,Force of Nature,21629,0,0,SpaceAgeMars,552243633,140261
Bob Andrews vom Taunus,7917126,,,0,0,SpaceAgeJupiterMoon,551003644,192386
Halbschwede,8079918,Dragon Riders,159,702998,19,SpaceAgeJupiterMoon,550554683,102096
Achim1107,849341500,GOT NeueGilde,19595,340864,66,SpaceAgeSpaceHub,550242880,101063
Andi der Eroberer 1986,7919954,,,0,0,SpaceAgeVenus,549985828,177395
mppuckie1848,849766913,,,0,0,SpaceAgeTitan,549960109,163783
Funny Joker,3761437,,,0,0,SpaceAgeVenus,549746450,134759
MansonSprocket,5678154,,,0,0,SpaceAgeJupiterMoon,549659254,127055
Jofunky77,848986744,die sanftmütigen,1047,900414,101,SpaceAgeSpaceHub,549401517,125385
klipp Fisch,9046867,solala,24177,0,0,SpaceAgeJupiterMoon,548263223,267082
Paulibär,10317707,ρℓαуιηg αηgєℓѕ,92,2484573,547,SpaceAgeMars,548230123,196710
Wupsi der 1,8780386,,,0,0,SpaceAgeTitan,547871320,167521
Vannitrix,849231268,Astra 💫 Australis,20187,4037253,451,SpaceAgeAsteroidBelt,547649839,211450
King-Mike,849338906,Next Generation,16,2392536,185,SpaceAgeAsteroidBelt,546521759,200309
GvdK,1523330,Zornroeschen,23905,2345179,203,SpaceAgeTitan,546185752,101267
Stefan 77,1630611,Zweitwohnsitz,6937,0,0,SpaceAgeSpaceHub,545720355,42846
charly85,8949118,Die Bruderschaft,10326,78800,32,SpaceAgeMars,545223567,168444
Meister Fibi,850217666,,,0,0,SpaceAgeTitan,544617443,143820
Lt.Keller,2725230,Einsame Wölfe,8789,0,0,SpaceAgeSpaceHub,544304278,75377
Oktavian 634 der Zornige,7522376,☠️NeverNight☠️,10520,316479,45,OceanicFuture,543993226,185255
Holsate,851085372,🐉DragonRocker🏴‍☠️,7226,3535686,318,SpaceAgeVenus,543887133,154899
Bazylus,8351748,Taj 🕌 Mahal,16562,500646,3,SpaceAgeSpaceHub,543270819,55913
Benmawie,848911793,,,0,0,SpaceAgeSpaceHub,543205540,125941
FunnyDario,7389453,,,0,0,SpaceAgeSpaceHub,543125425,95956
Amitis 1046 die Listige,10310994,Amis Krümel,24024,1159950,141,SpaceAgeVenus,543123266,176992
powerfox,852954151,Enterprise,877,4261267,1039,TomorrowEra,543033627,249276
captaindav82,2747851,,,0,0,SpaceAgeJupiterMoon,542514569,119517
Chopin1,849189612,Freiheit 🕊️,894,1295376,807,ContemporaryEra,541819659,418691
Sir Abszisse,652885,Black Horizon 🇺🇦,47,0,0,SpaceAgeTitan,541664444,146337
Alarich1,849242347,Hamburger Hanse,8586,3622800,461,SpaceAgeJupiterMoon,541240799,79219
Schwarzehexe1970,850391487,GothicGermany,20010,3957768,358,SpaceAgeSpaceHub,540452257,76271
Kampfkiki,849506817,Dragon Riders,159,241170,27,SpaceAgeTitan,539838504,147424
Tacitus 279 der Pfähler,4821170,Traction-unit leader,3980,427217,86,SpaceAgeMars,539648079,191543
Engel Balthial,4969111,,,0,0,SpaceAgeSpaceHub,539643228,79652
Angel610,851916112,Die Tavernenhocker,4833,6378707,568,SpaceAgeJupiterMoon,538972515,127063
Methusalic,2405340,Dragonis,4798,29178,11,SpaceAgeSpaceHub,538887636,103680
TH79,6366720,Frei und Freundlich,11817,768227,133,SpaceAgeMars,538480129,130796
wünni,385514,,,0,0,SpaceAgeSpaceHub,538258580,119281
H. VEL,7261151,⚔️ RAUBRITTER ⚔️,16111,0,0,SpaceAgeMars,537621303,290384
Thielmann,10596181,Spassecke,7428,1369126,163,SpaceAgeVenus,537593293,123684
Lady Aui,851653698,Hamburger Hanse,8586,2550829,443,OceanicFuture,537084297,246335
Böhse4Life,4289466,👑 Annodazumal 👑,4103,322240,0,SpaceAgeSpaceHub,536575622,40194
Lanxess,4302583,Ancients,12870,0,0,SpaceAgeTitan,536448378,111634
Mr Biber,851382511,Rising Crown,3780,935316,98,SpaceAgeAsteroidBelt,535920058,183360
Apollonius 9434 der Löwe,849660163,D. Unerschrockenenᵁᴬ,13198,793153,122,VirtualFuture,535898648,136884
Lotharingia,849036207,,,0,0,SpaceAgeJupiterMoon,535226596,208146
BadAss53,4161376,Dragonis 2,545,0,0,SpaceAgeMars,535146398,171556
FamedKlaus,10035257,Matala,19334,333900,74,SpaceAgeSpaceHub,535060353,124396
Lollo Rosso,437245,Insane Guardians,18918,3700240,223,SpaceAgeSpaceHub,534658051,57035
Revoluzer666,9910245,,,0,0,SpaceAgeTitan,534623056,155474
GM-DO,849544855,Dragon Riders,159,1731902,266,OceanicFuture,534454498,192931
Roxana 816 die Herrliche,7865968,,,0,0,SpaceAgeTitan,533913739,136469
makonet,9555957,Schattenfeuer,24831,386610,0,SpaceAgeSpaceHub,533777823,65625
schnickschnack110,8183776,Freigeist,22,2696469,119,SpaceAgeSpaceHub,533570592,56883
Nordlicht66,3594802,Horde der Hanse,14972,1904455,225,SpaceAgeTitan,533371487,84831
Kretschmer,9055820,,,0,0,SpaceAgeTitan,532374105,142145
Aname,10384116,Die Arbeiter,635,1929707,276,VirtualFuture,531478672,167594
skorpion65,6647928,Götterbande,3358,532638,146,VirtualFuture,531473427,238315
Taiko13,6766967,,,0,0,SpaceAgeSpaceHub,531460612,118362
Knobby,852544328,Spaß und Handel,12794,3079077,455,SpaceAgeAsteroidBelt,531326932,207224
Phase Zero,1549125,Chill - Oase,21881,0,0,SpaceAgeJupiterMoon,531031792,151420
Henry I. der Tapfere,4144662,🌟Gilead🌟,3165,0,0,SpaceAgeVenus,530801071,195214
Laoban der Kämpfer,849209579,Helden der Birne,5088,1498110,98,VirtualFuture,530016915,237344
LuckyRoggy,10581173,Mucky´s Clan,13220,4835358,390,SpaceAgeSpaceHub,529635280,100779
Feder der Weise,4147116,Helden der Birne,5088,276058,63,ArcticFuture,529581386,245596
Daxhamster,851186027,Die Händler,1661,0,0,SpaceAgeSpaceHub,529271220,65202
bubub,3808627,Die Flitzpiepen 🦄,20795,340970,13,SpaceAgeJupiterMoon,529158404,157934
Felicitas die Große 5000,850042943,Stand by me,13782,260294,52,SpaceAgeSpaceHub,528570059,94987
Schlibowitsch,8829931,"Division""Wolfsrudel""",15833,0,0,SpaceAgeSpaceHub,527861357,56292
Bibi 82,9593942,Helden der Birne,5088,248862,55,FutureEra,527697931,306455
Los Viagras,2775773,Bund der Macht,24421,205520,0,SpaceAgeVenus,527514605,96673
Erzeng3l,3432426,,,0,0,SpaceAgeTitan,527408305,119455
Jeronimo1840,3143802,ALPHA ZENTAURI,24013,2202160,251,SpaceAgeSpaceHub,526724776,97514
Myrim,9880671,Dragon Riders,159,1159045,123,SpaceAgeMars,526020825,113429
Seleukus 52 der Schwarze,2330926,Profikillers,10855,0,0,SpaceAgeJupiterMoon,525997153,132394
Rachsucht von Baden,8161830,,,0,0,SpaceAgeTitan,525968996,110104
Geoffrey 611 der Pfähler,7044043,Force of Nature,21629,299135,29,SpaceAgeAsteroidBelt,525451556,142187
AK1960,7665506,Von der Insel,8427,606374,76,SpaceAgeSpaceHub,524216237,57596
maxedelweis,3191054,Freigeist,22,1627003,131,SpaceAgeJupiterMoon,524211385,63764
MadJester,3983318,,,0,0,SpaceAgeTitan,523951121,155414
Marcus vom Horn,5298726,Die Familie,5895,0,0,SpaceAgeTitan,523910206,121835
Maia OhneZahl,850373837,Taj 🕌 Mahal,16562,2815274,326,SpaceAgeMars,523596702,179847
opositer,851990181,☠️NeverNight☠️,10520,1830423,213,SpaceAgeVenus,522952122,109906
oliv66,852630826,MV Fire,15329,4513514,512,VirtualFuture,522819155,183326
schmidigri1,9248732,,,0,0,SpaceAgeSpaceHub,522806193,116227
GebieterMarv,6591207,,,0,0,SpaceAgeSpaceHub,522398691,68472
Moosbüffel1,4087992,ρℓαуιηg αηgєℓѕ,92,1543890,256,OceanicFuture,522274367,230163
Petra Tochter von Helena,849708442,Knights of Asgard,6,5127229,121,SpaceAgeMars,522106390,173015
Lord Muhai,6140142,Demokratie,4327,2600627,186,SpaceAgeSpaceHub,522081227,76829
Theat,849528518,The Royals,2382,5781991,206,SpaceAgeSpaceHub,522071517,52525
luny.,22803,🕊 Quo Vadis 🕊,2017,1353031,68,SpaceAgeSpaceHub,520181172,60590
Ice 959,10398799,Mein Parkplatz,24820,990496,32,SpaceAgeTitan,519671335,116503
Maurice91,851039940,Neu-Drachenfels,11825,1798001,469,TomorrowEra,519320624,319208
Lutschgobert der Dicke,8538514,Frei und Freundlich,11817,3273319,439,VirtualFuture,519171460,171454
kettweezle,5283486,Cree,22432,570582,30,SpaceAgeTitan,519095659,73968
Heiliger Michael,8016230,,,0,0,ArcticFuture,518325176,347539
BK der Bär,2841952,Caballeros del Coco,305,1399716,155,SpaceAgeTitan,518172065,82085
frauhansen,2227099,Die EISERNEN,6835,4153421,533,SpaceAgeVenus,518141413,104309
Panrule,4230969,Force of Nature,21629,326069,30,SpaceAgeMars,517824804,185059
FairTom,7410030,Outsiders,343,582472,120,FutureEra,517717772,325343
ZwoZylinder,3965685,,,0,0,SpaceAgeJupiterMoon,517433820,96386
Reide der Große,7001074,Kampfhamster,24121,0,0,SpaceAgeTitan,516980430,114946
Tschö,10012849,,,0,0,SpaceAgeSpaceHub,516389626,106602
Orchineses,2710410,Shadow Hunter,17937,1555331,358,SpaceAgeAsteroidBelt,516332493,176930
Raasuul123,3042560,Hessian Dragons,109,172262,2,SpaceAgeSpaceHub,516004384,73014
Weleda,2344584,,,0,0,SpaceAgeSpaceHub,515983776,85105
Juhejara,2783320,,,0,0,SpaceAgeMars,515284875,186168
manisi,4724589,,,0,0,SpaceAgeJupiterMoon,514994157,158885
Nordstar2K3,849956029,,,0,0,SpaceAgeSpaceHub,514594218,75233
Mandrak the last Chance,4424075,frsm,25700,218610,0,SpaceAgeTitan,513507374,55269
Friedrichmollo,8918570,Solospieler,24679,0,0,SpaceAgeTitan,513402154,104602
Franz-Karl,95403,Knights of Asgard,6,1228471,130,SpaceAgeJupiterMoon,512738287,97646
Xardoz,4389581,Die Minititanen,7296,1766703,154,SpaceAgeSpaceHub,512486729,81827
Cakedestroyer,330479,,,0,0,SpaceAgeJupiterMoon,512378705,146479
Roncity1708,7884038,Team *Teamwork*,15686,0,0,SpaceAgeTitan,512346908,170733
EdeGier,849704618,King+Queens,3262,1486598,440,FutureEra,511905581,221715
WeXn5 der Harte,850536592,Next Generation,16,81269,12,ArcticFuture,511754749,213880
BS2021ERL,850085458,Die EISERNEN,6835,899349,512,ModernEra,511574108,558581
Sir Duncan der Große,849158712,Ocularius-clan,10644,707735,86,SpaceAgeSpaceHub,511485439,98347
sirius der friedliche,7051048,Frei und Freundlich,11817,14475,0,SpaceAgeSpaceHub,511297987,72611
Miko73,849926918,🥇 Neuaufsteher 🥇,12806,2813758,283,ArcticFuture,510988483,280253
ANGLERBACHI,8464494,,,0,0,SpaceAgeTitan,510966439,118840
CaptKirk,850981161,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,1298929,173,SpaceAgeMars,510336390,152514
schlagein,850169584,nur so,3050,499475,77,SpaceAgeSpaceHub,510092421,55757
IE-welt,2774724,FairPlay+DEUTSCHLAND,22537,2089949,237,SpaceAgeSpaceHub,509841935,120715
SmartElfriede,10588223,Freigeist,22,375675,0,SpaceAgeSpaceHub,509505674,69997
Pinky Floyd,2329957,,,0,0,SpaceAgeJupiterMoon,509485211,121016
Aramissi,8068829,DieGroßgötter,483,335738,28,SpaceAgeSpaceHub,509378999,89096
Jochen von Gros,6655211,,,0,0,SpaceAgeTitan,509202327,180627
LadySansa,10244373,,,0,0,SpaceAgeJupiterMoon,508962884,85253
Gebli,7598635,TnT007,9233,583125,28,SpaceAgeTitan,508694262,54170
King RaF,7618515,🥒Spreewaldgurken🥒,10696,2754,0,FutureEra,508641296,216035
armor games,1652591,Freigeist,22,0,0,SpaceAgeSpaceHub,508329808,48373
mimiriese0810,8091839,,,0,0,SpaceAgeTitan,508316088,121148
Dido 185 die Gefährliche,3321800,Freie Hansestädte,33,0,0,SpaceAgeSpaceHub,507272193,71240
Horsi 01,4745368,Schwabenland,1538,-98746,6,SpaceAgeMars,506852329,161269
Brennius 246 der Löwe,3782644,,,0,0,SpaceAgeJupiterMoon,506593631,113708
kolliM,849452260,GOT NeueGilde,19595,1637524,180,SpaceAgeSpaceHub,505976827,55787
Badman2013,821697,FGB🌹,21516,906379,16,SpaceAgeSpaceHub,505972189,34683
Herr Uwe der Barmherzige,10420164,𝕆𝕣𝕚𝕘𝕚𝕟𝕒𝕝𝕤,19231,2775336,372,SpaceAgeMars,505688956,156200
Mantua die Weiße,4668691,New Odhrorvar,4712,720087,112,SpaceAgeSpaceHub,505310108,67994
Don Renus,8082865,King+Queens,3262,1105471,145,SpaceAgeAsteroidBelt,505027494,146512
Bauz,849273484,Hamburger Hanse,8586,190874,31,ContemporaryEra,504471355,288649
Magister Hortus,1567759,Nova Sodalitas,25620,0,0,SpaceAgeSpaceHub,503694126,87187
Vailen,9001335,,,0,0,SpaceAgeJupiterMoon,503649216,148041
KnatterHirsch,852678165,Spassecke,7428,0,0,OceanicFuture,503635739,240870
Tigress7,4688172,Single-Bingel,23687,0,0,SpaceAgeTitan,502489337,134724
Thixo,10656218,Legati Minervae,13956,362167,52,SpaceAgeSpaceHub,502418124,84836
Wotan25,8967962,Heldenschmiede,25336,546247,29,SpaceAgeJupiterMoon,502325423,116293
Dr. van Helsing,2307328,Hessian Dragons,109,925502,95,SpaceAgeJupiterMoon,502293911,53351
Stihi,8147834,Dragon Riders,159,93595,31,SpaceAgeVenus,502129768,109959
Räuber Hotze,2339965,,,0,0,FutureEra,502088437,287065
B I G G I,850349891,B I G G I,25507,1601900,472,FutureEra,501701533,309247
Rich3,4127197,Schwarze Seele 🌑,244,1788879,392,VirtualFuture,501455044,162746
Mein Reichtum,851493775,,,0,0,SpaceAgeSpaceHub,501431644,136753
Edmund 583 der Jäger,8981134,Das Bündnis,10026,634261,71,SpaceAgeSpaceHub,501372813,70096
TheDarkTree111,853010838,Dragon Riders,159,1094315,244,FutureEra,501346293,231037
Andreas der III.,849866828,to have fun II,19968,0,0,SpaceAgeSpaceHub,501212204,48915
Muttis Lieblingskind,5848746,"Gott kennt Gnade, Jo",4895,0,0,SpaceAgeJupiterMoon,501037691,107899
Kning,4809284,Armed Apes,1671,0,0,SpaceAgeTitan,501014448,117807
Ralmir,2343881,Die Händler,1661,0,0,SpaceAgeSpaceHub,500776173,71061
Theodora 3495 die Gütige,851257813,modjo 🇺🇦,8194,5846829,389,SpaceAgeMars,500405351,182507
Hoka1Hey,7253176,,,0,0,SpaceAgeTitan,500113725,109156
Dragonkidd,9642732,,,0,0,SpaceAgeJupiterMoon,498117991,112608
Blink83,849243912,,,0,0,SpaceAgeJupiterMoon,497644370,194303
Darth Rocky,7228842,ABC666,23790,448330,48,SpaceAgeSpaceHub,497452471,83804
diwi12,4985350,,,0,0,SpaceAgeTitan,496277301,109410
Sir Richard 65,7084090,TerraX 🇺🇦,8905,0,0,SpaceAgeSpaceHub,496269233,103049
Stevlinho,6540829,The Funk Shop,12603,349413,35,SpaceAgeSpaceHub,496171060,70609
Falcon 19,8517262,,,0,0,SpaceAgeTitan,496085490,113999
beko76,4454000,The Faceless Men,10018,0,0,SpaceAgeSpaceHub,496061384,96787
HBSailor,4417464,SWF-Gilde,3572,50320,30,SpaceAgeSpaceHub,495817620,73813
R1Master79,851922310,ρℓαуιηg αηgєℓѕ,92,1723545,774,TomorrowEra,495758594,223967
Falin Mor,6894440,Zweckgemeinschaft,9279,552264,21,SpaceAgeSpaceHub,495720930,26554
Fettgar,5037474,Weisse Rose,6843,3286574,577,SpaceAgeMars,495536547,170817
glibber,8865485,🕊 Quo Vadis 🕊,2017,122767,24,VirtualFuture,495379804,348211
Sweeney22,850986088,🕊Respekt🇺🇦,15265,2575509,391,SpaceAgeVenus,495261267,120254
Schwarzer Ritter 11,8613207,Spirit of Herkules,21272,224554,45,SpaceAgeVenus,495118691,73941
Pandamm1,2612882,Maushausen,24656,7079277,592,SpaceAgeSpaceHub,494927680,78617
Packardman,8498799,PathFindeR 🇺🇦🕊,18679,0,0,SpaceAgeJupiterMoon,493683428,124756
muchtelmann,852201826,JEEPer,23200,1012004,89,SpaceAgeSpaceHub,493576093,98528
Theresa 935 die Gerechte,7591680,,,0,0,SpaceAgeTitan,493555375,120310
BlackForestTS,6522256,,,0,0,SpaceAgeTitan,493501292,99832
EmpireOfZombie,1387887,Wächter des Mondes,3518,1036964,27,SpaceAgeTitan,493350599,52001
Tschubidu,849748578,,,0,0,SpaceAgeMars,493269626,211959
Galerius 266 der Weise,3846853,Die Gelehrten,67,39021184,213,SpaceAgeSpaceHub,493263226,58941
Ragna Redbeard,9055529,Götterbande,3358,1535622,179,OceanicFuture,493110979,178923
Rami Ramme,6127299,,,0,0,SpaceAgeTitan,492652277,109763
Pay der Gütige,3433153,Das schwarze Auge,124,468955,0,SpaceAgeSpaceHub,492462038,41651
AhrWorld,8891368,Fairy Trade,68,0,0,SpaceAgeSpaceHub,492216008,67683
Kybele 248 die Pfählerin,5039143,Die Familie,5895,86520,2,SpaceAgeSpaceHub,491903730,73539
Jörg2105,4430919,,,0,0,SpaceAgeJupiterMoon,491807476,105679
Schwelmer70,5335548,,,0,0,SpaceAgeVenus,491372272,154571
aennasoey,2345455,Santiano,23876,823674,117,SpaceAgeVenus,490858309,159097
Thea 1056 die Stolze,851439938,Ohne Verpflichtungen,14611,3293379,346,SpaceAgeSpaceHub,490507904,76555
Carlottchen,9323262,Abstellgleis 2,25514,1001748,261,FutureEra,490143938,289485
Y123,10351192,,,0,0,SpaceAgeJupiterMoon,489454099,167822
Charlotte2020,10147596,,,0,0,SpaceAgeTitan,488950988,91163
Zopf61,2478439,die alten Seelen,624,0,0,SpaceAgeTitan,488868576,79324
Italo 1977 der spieler,6888500,Die kleinen Strolche,7563,164642,41,SpaceAgeSpaceHub,488679409,78697
Toller Hecht,852755777,Dragon Riders,159,5757002,581,TomorrowEra,488593957,286278
Pillay,850747638,🥇 Neuaufsteher 🥇,12806,1648376,328,ModernEra,488423370,418145
Bragolin,852150106,,,0,0,SpaceAgeJupiterMoon,488396268,99223
lionidae,4375891,die goldenen Sterne,4402,638504,70,SpaceAgeSpaceHub,488359869,69273
rheuma,850017144,der aaschiffdi,25560,5452477,234,SpaceAgeSpaceHub,488229595,25114
MajorSixe,4106872,Schalter des Lichts,5798,0,0,SpaceAgeJupiterMoon,487529532,111956
MasterKatze,4775994,Drei Eichen,7039,336736,100,OceanicFuture,487192584,183864
August,850974962,Sachsen Fighters🇺🇦,2198,1700571,361,SpaceAgeMars,487065217,247162
Gwandlaus,3393436,KEIN STRESS 🏖,14466,1322198,44,SpaceAgeTitan,485819110,56801
Happiness16,4162008,KEIN STRESS 🏖,14466,635977,52,SpaceAgeVenus,484999802,85515
the Nexus.,8998416,,,0,0,SpaceAgeVenus,484553430,144691
Henrietta die Gute,7564781,KEIN STRESS 🏖,14466,189702,80,SpaceAgeAsteroidBelt,484205929,187301
Greta die gloreiche,9172435,🇺🇦 Friedliche Händ,862,0,0,SpaceAgeSpaceHub,483964174,39927
Mitzitant,10014209,Reizende Seegurken,23430,0,0,SpaceAgeSpaceHub,483798439,90074
xxJULEZxx,10441416,Krieger des Lichts,1148,1198162,212,PostModernEra,483483170,428090
videomode,2348672,PokerstarsElite,313,0,0,SpaceAgeSpaceHub,483234569,57256
Titanicuna,850925719,Kommune,5397,2828275,396,OceanicFuture,483081918,264138
Bettybluexx1,7349202,,,0,0,FutureEra,482730192,352297
Tmmi,849303190,Die Muskeltiere,1276,642626,70,SpaceAgeSpaceHub,482705365,97247
alleswirdschief,4463936,Valburger,3249,174713,12,SpaceAgeSpaceHub,481302257,59334
*JoeCool*,4147523,Die Händler,1661,68321,19,ContemporaryEra,481155875,283605
Otto 1st,10503825,Helrec Adventures,15883,0,0,SpaceAgeSpaceHub,480548961,35880
Keita die Erste,10061737,Woodys Bierstube,14569,83598,12,FutureEra,480533519,336782
Athor-57,7643143,Hansestadt,9901,348029,49,SpaceAgeSpaceHub,480300833,65091
TrinitySunshine,852478333,Spirit of Herkules,21272,867985,292,OceanicFuture,480181335,195644
ARNTHOOR,3317805,,,0,0,SpaceAgeVenus,480133788,112654
CeeTee1988,7686296,,,0,0,SpaceAgeTitan,480070664,79791
andreas der allergrößte,8527892,,,0,0,SpaceAgeAsteroidBelt,479989570,237403
Aarewasser,852288328,Empire of Ubits,15750,1186070,111,SpaceAgeSpaceHub,479748690,110027
Grauer Wolf der Alte,852995869,Astra 💫 Australis,20187,356983,115,FutureEra,479409312,224951
wastun,851081375,Insane Guardians,18918,3848187,476,SpaceAgeTitan,478993773,127111
Ashu698,9994791,🕊 Quo Vadis 🕊,2017,457457,42,SpaceAgeJupiterMoon,478910667,114843
