name,player_id,guild_name,guild_id,points,battles
Boysen,10390814,Owned by Stoned,6794,14859,65
amon der Brauer,5931494,Wirsindwiederda,18235,14856,32
Hocka,852327997,,,14849,84
Kleopatra 8798 die Weiße,849953003,Tu Felix Austria!,24012,14832,128
OsnA,852383615,,,14827,38
freya die gütige2408,853282458,,,14811,55
Prisca 1558 die Geißel,852924469,🇩🇪Deutschland 🇩🇪,24399,14809,51
Kulatorium,849724751,,,14788,70
Domitia 2312 die Düstere,853319985,Deutsche Händler,21039,14785,39
BlackB,851100759,,,14778,25
Girich,853088907,,,14775,62
Kallisto 3099 die Löwin,849864751,Germania Ost,6106,14775,29
chiller218,10683817,,,14772,26
IviRossi,851684774,,,14772,37
Melina 1486 die Spinne,851578907,,,14770,61
Wandgrabung,9462242,Gudensberg,2011,14760,33
Clascher,853384153,,,14757,28
BraveBasti1983,850184978,Mustangs,7427,14756,26
zuto,852357267,Blackwood,12405,14746,91
mikk112,853021800,Vogtland/Sachsen,24573,14744,21
Lennard265,850494035,Asterix-Obelix,17947,14741,80
Ramaleina,851968495,,,14729,24
Tinakerstin,851654311,,,14701,68
Augustus 1493 der Jäger,852447844,,,14676,65
Im Ernstt,853235992,,,14671,79
Felix1994,853202543,,,14665,43
Quenturo,9846766,,,14662,2
Damokles 1684 der Starke,853362353,meine ruhegilde,7674,14653,15
MeriiDzejn,853166393,,,14651,20
Thales 934 der Stolze,851950292,,,14641,16
shima1214,851680964,quid pro quo,5918,14637,1
Ravyrna,849272125,,,14635,39
sarahSpain91,5608144,Schwarze perle,6338,14632,11
BiG.RG.Gentleman,7269611,Eurofighter,770,14632,27
Knox77,851199714,Der Orden des Phönix,12412,14625,135
abendwind,852023366,Blackwood,12405,14620,137
dansorsot,851190214,,,14617,116
Kadmos 962 der Retter,852973186,Hulapalu,3547,14612,51
Shadow White,3093514,,,14612,35
Hugonotten,853070405,Herz aus Gold,22417,14610,35
Rosi die Babarin,5181073,Deilinghofen,12739,14605,84
Ozren-1218,852588923,,,14575,6
Ariadne 1767 die Gütige,850571378,- HDL -,15355,14572,20
Darius der Kleine,853387371,Fussball Freunde,21934,14569,52
AryaStark23,852334746,,,14562,70
Kassander 3052 der Weise,851729725,Braveheart,14883,14561,67
JanineKoe,852895697,,,14556,42
Chady,853604347,,,14551,42
Osz81,9378754,,,14540,25
DesertShabby,10015351,Sachsenrudel,5106,14538,50
Augustus 1023 der Schöne,849559780,2. Welt,5276,14506,59
LuckyGhjk,849843139,,,14475,37
Queen Strigoi,851746837,,,14467,32
UnsichtbarerAL91539,852922538,,,14455,74
nazar,853446173,Marine,25190,14444,23
Christian zegla86,853078864,,,14435,18
Härry,852841229,,,14424,35
Manuel 878 der Erbauer,852197699,,,14416,67
Soli2708,852890246,,,14414,55
Lulu der Große,852400817,,,14413,65
ManeFlame2070,851559420,,,14411,36
Dude Der Schreckliche,852114468,,,14405,29
jolantos,6928049,Witty,20510,14402,91
hattricker,852647194,,,14400,22
Luca der Düstere,851876356,Schwache Bande,8609,14398,19
Einherjer79,852475778,,,14397,51
Ahoshta,1205963,,,14392,28
Chef14,853576378,,,14384,43
Der heilige Luca,853303644,Tommy BVG,22951,14379,38
Blankbogen,851208197,,,14366,13
Schnösel,851418044,GOT NeueGilde,19595,14360,10
Vitario,853563321,Eis und Feuer,12529,14356,28
Der Allvater,852214032,,,14356,20
Michaelor,851543719,Der Biergaul,6572,14355,65
CaHeK,851781942,Chaos ¥,22330,14352,63
SteffHegg,851331837,Captain Bloodhead,25744,14350,65
Jassi71,851576023,,,14339,52
Pupsi17997,849184679,Kein Stress,11378,14330,22
Styrumer,4019425,Gabe und Jester <3,1743,14323,287
Pierre der Sonnengott,852141248,,,14323,31
Vortimer 1728 die Geißel,853528720,☕ Feierabend ☕,9457,14311,44
MWBazi,851590850,Gabe und Jester <3,1743,14302,105
Otto der coole,853040023,,,14299,11
Casticus 1617 der Rächer,852998647,,,14299,36
RalfWalterKohl,852616097,,,14291,14
BrunoRabensturz,849949580,,,14274,12
Panda201,851985018,einfafch nur spielen,22706,14272,45
günther60,10711843,,,14265,43
Tschubelus,3577057,,,14262,105
Heinz Karl Gustav III.,8910893,,,14262,96
Edward 885 der Harsche,852001530,,,14257,45
Olli66767,851689867,,,14254,25
P1tr4ck,5632381,Hoffnung,4441,14252,37
Madlenka die Tapfere,853420620,,,14249,55
KLEINEVA,841548,,,14249,103
inselspringer25813,852793657,Timehunter,3143,14242,22
Hackynator,853417355,"Klein, aber fein.",12896,14241,22
Caesar Magnus der Große,851384982,Die Mutigen,15333,14235,41
Tim1209,853628989,Freiheitskämpfer,593,14233,26
sir opa berg,10221996,,,14232,42
Krauli69,8010620,,,14230,50
Fluch der Ostsee,853266207,(Just for fun),6733,14226,36
Antiope 1425 die Listige,10326943,Scheffler,17968,14217,49
RächerSchulz.carste94872,853024965,,,14212,30
Rammstein007,851552117,,,14208,30
Iphigenie 9665 die Weiße,850882515,sternenhimmel,11152,14201,33
Lady Jane Grey,8194924,,,14196,24
Iris 660 die Gefährliche,8249764,Landschleicher,264,14195,75
Katharina 13461 die Rote,853072815,,,14184,27
Moonlight-Lumpi,852306578,Rockschdar Igel,23246,14180,46
LiveFree,3498939,,,14174,73
MelB,852642112,,,14172,19
Emma von Wahlhalla,849701216,,,14171,3
Akazu Izuya,852050408,Team *Teamwork*,15686,14167,60
Daerk der Weise,852984628,,,14165,17
Saint-Just,850646207,,,14163,11
Nero 628 der Kecke,850725731,Hoffnung,4441,14156,19
Silfe,849894717,Stachel,2072,14140,49
Eimer123,9158575,Mal schauen,12465,14134,21
FineMatilda,850275379,Annabell,22602,14121,21
lord76,852992871,Tommy BVG,22951,14111,25
U K B,851643643,,,14111,69
Picolonix,853415303,Herz aus Gold,22417,14108,39
FanaticTroll97540,8603703,GOT NeueGilde,19595,14098,20
Argus Panoptes,5152309,,,14096,4
Freecrafter,850004332,Asterix-Obelix,17947,14090,54
Bibbi die liebliche,4555671,hasenpups,647,14090,17
Wawan,88053,,,14081,56
pjpjpjüpü,850257337,,,14072,52
Ettigerb,851181745,,,14070,12
Leo 835 der Unbeugsame,853606100,Glück,25728,14061,85
Barbarossa II,851580967,S.F.R.J. - Galaxy,19836,14055,21
victorg,852518488,,,14047,83
Igor1983,853241931,,,14047,38
4lpha2,10487550,ZEITTUNNEL - GILDE,23439,14047,64
Olympia 2190 die Schlaue,852955306,,,14040,45
SirSebi,852390373,,,14040,31
.Cedric.R.,849863847,,,14030,51
Breen22,851834995,,,14028,97
xProScrappy,851286368,,,14020,68
hajowa120667,5275294,,,14018,18
GoodSophia26,852641351,GOT NeueGilde,19595,14017,20
Vesta 1268 die Anmutige,852337148,Die Atlantis,15680,14013,45
Lottikaroti,852309058,,,13993,27
Feever,851959412,The Muppets Puppets,22724,13992,87
Bananenmann112,852835391,Fix und Foxi,1528,13981,18
Arkadius 1616 der Rächer,853042686,was sonst,433,13979,52
Election82,5512989,Capitano,7795,13975,45
Melina 1484 die Weise,852194690,,,13972,25
AngelusBlack,8388878,,,13971,52
Argas 785 der Weise,852812602,,,13962,39
Magnus 851 der Löwe,852343947,,,13960,91
Lunaria di eriba,853182060,"Klein, aber fein.",12896,13953,19
IMPERIA,72700,Die Bideren,12627,13944,644
MamaMo die bezaubernde,852759736,La-Familia,743,13944,20
Stella6283,3465160,Schwarzer Engel,1046,13944,107
Cari7893,9954608,Die Freundlichen,6578,13943,19
Qelai,6930999,,,13919,25
Sinom,852075979,,,13905,17
Christian2311,852232951,Free Guards,23172,13902,31
Pastra,848893688,masterspikesgilde,6156,13891,25
Bllue111,9824425,*GLORIA*,11784,13886,32
C43 die Mächtige,852090949,Fähnl. Fieselschweif,8029,13884,23
Isabella 2461 die Rote,9979836,,,13880,77
Josh,853221992,La-Familia,743,13877,27
Rosina Maxima,849860977,Zeitvertreib,11330,13870,38
Retep16,853411033,Götterboten,2156,13856,92
Kybele 1535 die Anmutige,852696651,romulus,12971,13848,41
König Tobi 11te,853192830,German Knights,23872,13826,14
Edward der Entdecker,853167388,,,13820,70
Leander 1071 der Kecke,852332295,,,13809,56
Ottoge,851323137,,,13801,31
SunshineFlieger58110,851188133,,,13800,14
Gorboduc 1496 der Starke,852245389,Matala,19334,13798,48
Helmiteus 289 der Starke,851771992,,,13788,73
mops51250,850994659,Händlertruppe,18122,13786,36
Brutus 901 der Harsche,853480535,,,13785,42
WilliamHog5,853175662,Der goldene Reiter,23844,13775,38
Straw.beeery,853377266,,,13773,29
Das Neinhorn,849248064,Zwanglos mit Spaß,10066,13763,11
Die Dicke Rote Zarin,10294855,ORAH,9453,13751,56
Pompeia 1845 die Spinne,851382600,Relax,3794,13749,83
Rico020876,851918649,Puffbohnen,23023,13744,53
Xerxes 870 der Rächer,851780558,,,13734,17
WittyTascha,851736715,Hamburger Kaufleute,6593,13727,23
Andreas 0977,850940671,,,13715,22
Lady Jutta1965,7003782,,,13711,33
Finn der Kriegerx,852892581,,,13708,17
dotzeye,853126229,"Klein, aber fein.",12896,13704,32
T0bias 27,9891344,Frauenpower,699,13702,48
Skorpi77,851928488,,,13695,30
Cruser 2362,852841009,,,13685,16
antonghg,851702032,,,13675,45
Gedalkis,1193174,Nur aus Spass,8340,13673,19
chemiefetzt,852231752,,,13662,40
ZIMBACI41,853554458,Remscheider Löwen,23840,13661,36
Troxis78,850513923,justforfun1111,13813,13660,69
Chrisi von Neues,851659515,,,13656,20
Mijade,851712098,,,13654,46
Buddy1582,851448444,sternenhimmel,11152,13654,91
Leena1977,851937220,,,13653,56
Naui der Erste,850595011,Die Lordschaft,20733,13649,55
seemann49,8775502,,,13648,66
Hof Sometz,852643166,,,13633,22
Leo 693 der Weiße,852846869,,,13631,22
Project,853122784,,,13628,19
Zoe 953 die Harsche,851830639,,,13624,28
Kudel5552,8414659,zehn vorne,6541,13610,91
MichaGbl,852865938,,,13605,24
saibottob,8538167,Hoffnung,4441,13602,24
The Goat,852191588,,,13597,17
Der Messner,849921496,,,13595,85
Chripor,8631941,Die Meißner,4676,13577,7
ich 3121,850021370,,,13577,16
Eisbaer Olli,5022667,MADHouse,14661,13572,86
Messalina 12797 die Rote,852674628,GOT NeueGilde,19595,13570,24
anatavia,851462981,,,13557,14
b3ntley,5430081,,,13550,14
Stefunos13.,852551160,,,13544,45
Luna6972,852862616,,,13542,28
Brotseppel,852958427,,,13522,51
wolfi 12345678910,5209291,,,13518,31
Mc Dudel,850779568,,,13511,25
Luhmina die Zornige,853132217,J.B. Cowboy gang,24783,13494,20
Ottifand99,10702588,zeitnah,2787,13485,38
Iolanta 2058 die Falkin,852492052,Die Urlauber,18774,13476,16
alfons2390,853371819,Universum,4416,13474,78
EntdeckerDaniel,3360805,,,13470,13
kalle54,1626567,,,13469,208
Bauherr54492,853023106,Palus,25501,13463,51
HoRu,593732,Gilde von Frank,5349,13461,81
Leander 1121 der Krieger,852859902,,,13459,19
Vaaaaan,853232777,,,13458,21
Master Hawy,853223990,Die Patrioten,24951,13453,92
Karsten95,853503371,,,13436,54
Amadeus45,4796702,Schwabenhorde,9993,13435,110
Aurelia 2072 die Stolze,852398787,Spaß ohne Regeln,16725,13424,108
Papillonessa,852898937,,,13419,16
Euridyke 4012 die Rote,852361208,,,13399,71
Pinke Primatin,9907294,Falken,50,13394,23
Seleukus 1491 die Geißel,852559810,Timehunter,3143,13377,19
Alinaya,851395189,,,13370,15
Iolanta 2165 die Jägerin,853197293,,,13370,59
Magnus 977 der Harsche,852938207,,,13361,41
wullij,6969901,sternenhimmel,11152,13354,25
kathy.161,5709559,Kaiserreich,8852,13343,15
Anarya die Heilerin,851823794,quid pro quo,5918,13330,48
flonatleo,850862937,,,13327,24
Melchior der 3,10397206,Chaos ¥,22330,13320,3
Jörgel,849454686,,,13319,71
Rauchjan1,851430753,Für einader da,2441,13314,65
Ariadne 2383 die Gnädige,853622370,NANO TECH,20164,13309,16
bronkab,852751377,,,13303,18
Urania 1736 die Löwin,853487540,S.F.R.J. - Galaxy,19836,13302,14
Tauchente22,8088164,,,13296,28
Dreaminggirl007,852842233,⭐Freibären⭐,43,13265,24
Player Zero,853232603,,,13247,40
Panakaya,851751961,,,13245,45
Kaiser Florian der Große,851827454,Chaos ¥,22330,13242,27
Nana75,853061841,,,13240,10
Nazgul-von-Angmar,852968547,,,13233,36
Jules King,852666472,Königskrieger,24036,13228,41
NonoBaum,850681810,,,13225,35
biggi 772,852544069,Bierbrauer,12818,13223,48
Coerdi,853187302,,,13221,27
Argyrus 1136 der Prophet,852527210,Herten1970,12585,13221,33
maik437,196380,GameofThrones,7107,13214,11
Hypatia 1871 die Geißel,851384307,,,13207,58
Jette67,850205076,Zu spandaow,19193,13207,118
Old Elva,8933082,together,20419,13206,9
King Ralf 365,852656869,,,13202,54
Eurydike 4205 die Starke,853294630,,,13202,59
Archelaos 3305 der Kecke,852770440,,,13202,88
Hans der Grosse 90,2768729,,,13201,15
flohgruschi1,850343408,Marcius Maximus,1797,13200,11
Namkatu,850787196,,,13196,9
Final84,6154199,,,13184,41
Stefan 962 der Tapfere,852848513,,,13167,14
DeepP,7980871,Adrenalin,17465,13162,139
KORLEANDER,852367912,,,13161,62
Domenikus der Große,853157658,,,13125,73
Joan 1240 die Großzügige,853270088,,,13123,76
Agathe von und zu,9142205,Einfache Gilde,4904,13090,3
Amalie die Grazie,850541952,rübenacker,23525,13089,10
Conny die Babarin,3829363,Die Loyalen,953,13057,31
Hengard der Weise,852716398,,,13052,44
Crazy Town,849023214,,,13046,38
max903,851635560,Schlüssel des Tores,21955,13041,63
Accept War,850532406,waffenschmiede,6195,13040,19
Gravield,851968075,Knatterfurz,22866,13039,49
lost.exe,853209852,,,13014,53
Rainbow 10150,852501802,,,13007,17
WächterKarsten72653,853269232,Horizont,25063,13006,24
orschi,853585032,Das Grauen,2677,13004,43
Treff der Große,850467741,,,12996,19
Julian 907 der Grausame,853188902,,,12991,35
Alex der Erbauer1,853548270,,,12990,53
SwEaZyLuL,852693396,,,12980,15
Zambor78,853434977,Deutsche Händler,21039,12979,29
Leo68,853512516,NEONCITY,22782,12964,44
papagisi2,849671168,1136 Berlin,2223,12961,106
Schanghai,238506,Roter Adler,15319,12947,27
LAMYR the BEST,7604863,Die Bewahrer,447,12940,12
bubu 2.0,853620658,Universum,4416,12935,63
Bstein,852556009,,,12903,40
HH-VL1719,851082552,HamburgTowers,20949,12898,42
Fulvia 1420 die Schlaue,851555911,Adlerhorst,15466,12897,38
A-Z-1-10,850922597,Grgr,20716,12896,116
Tue LOOSER,849942270,,,12891,68
Caliente,851524249,Hoffnung,4441,12862,77
Poller Wart,850817784,gemütlich,5949,12860,75
sunshinebernio83868,852733976,,,12848,86
Markus 895 der Fuchs,851563993,,,12839,27
Phytheas aus Herne,6335598,Herne,7852,12834,36
Darius 880 der Krieger,851528449,romulus,12971,12820,68
Wandi,852682705,,,12811,34
Nicer3,849953448,Willkommen,9709,12809,57
Alexander 3218 der Weise,852560596,,,12808,48
fbi golo,851916644,,,12793,43
King789,852806464,Germanischer Verbund,24143,12780,25
dirky2001,852474876,,,12778,41
Alaula,852506790,,,12765,52
Gregory 1051 der Falke,852374507,SteDen,2924,12758,46
Maximax008,851638904,Mogul Dynasty,18110,12758,43
Edmund 538 der Verwegene,9048022,,,12753,87
ke in,853175032,Universum,4416,12753,22
Vitali1107 2.0,852258823,Die besonderen,23196,12752,50
dedi123,853416505,TheDarkWarriorsG🇺🇦,611,12749,95
mueria1,853453774,,,12747,38
Lacku,6441281,,,12702,40
Hippolyta 566 die Weiße,3072946,xxxxxxxx,12424,12696,32
Raffael20,849033756,HerzAss,7432,12695,46
Zalhera,852869874,,,12682,32
Kalos,852363893,,,12676,19
Maxray2009,852206010,Bierbrauer,12818,12668,41
Yasazernia,849851485,,,12667,52
Pantea 1647 die Blutige,853436938,Deutsche Händler,21039,12666,20
Lady Annabella,849224551,,,12655,41
Trolli178,5878663,Die Zwanglosen,10369,12640,78
Damaris 2244 die Gnädige,853177732,#Pause#,23831,12628,132
Yokusuna,5920448,,,12624,3
DesTeufelsBote,10439470,,,12591,31
Elektra 1712 die Falkin,850324726,,,12586,59
Rabea444,850605765,,,12580,44
Servas der Echte,851942317,,,12579,63
DerWolf57638,851343321,,,12578,23
Kedor11,853470224,,,12560,25
darkking2702,853409480,,,12558,31
Mariechen 87,852544411,GOT NeueGilde,19595,12553,19
Euphemia 3931 die Löwin,852319405,,,12534,60
Theresa 1981 die Stolze,851781614,"Klein, aber fein.",12896,12510,29
Ternel,852295411,,,12503,31
Camy die Starke,9902420,Stinki,17953,12497,37
Uranius 920 der Starke,850510585,,,12491,150
Onno die Weise,8177535,,,12482,24
Anton aus Tirol 007,853083868,,,12474,39
olo69,849247127,,,12473,37
Roxana 1645 die Rächerin,853101281,,,12470,147
medicus2101,6313618,Mazze,16363,12464,22
geosgebvfg,850299611,HH-SP,22478,12460,50
Rassamie,9730461,MG-CLAN [MGC],14603,12455,38
VanG90,852171512,,,12402,34
Alexander XVI,852289157,,,12402,35
Cassius 911 der Grausame,850211872,,,12399,48
valerio,852808973,,,12394,25
Mika10,849253542,,,12382,84
Tacitus 1076 der Krieger,852435818,,,12381,64
schnauserer,4629327,ZumSpass,10733,12380,43
Chrisichris,853376834,Deutsche Händler,21039,12369,56
eveline133,852992210,,,12367,26
LuckyFritzfranz,851472281,Death Punch,1546,12365,27
420Quattroventi,853262857,Herz aus Gold,22417,12361,23
Croco65,852290749,⭐Freibären⭐,43,12351,120
Louis 777 der Kriegsherr,853114853,,,12343,36
Millennium12197,852693775,Stern von Bethlehem,18227,12323,158
Kadmos 887 der Gesegnete,852095628,Matala,19334,12318,129
Elanna,853173484,,,12310,28
Alexius 1014 der Blutige,852274157,,,12308,32
Mxritz.Sc,852927578,,,12298,38
BuschHugo,3499400,,,12291,88
Cili bili,848959321,,,12285,172
Rüdiger Fighter,601093,,,12281,103
Amitis 1553 die Spinne,853041144,,,12274,24
AxiesTC,7939354,,,12270,34
Petra 54,9798180,,,12266,27
HerrRossi,850348749,Gilde für Alle ®,7415,12265,27
Larissa 131210,849411027,,,12257,32
könig olaf,851068681,,,12244,51
vincentfrost,851743892,,,12238,69
maus8888,8568510,Fisch,11845,12234,16
Frog247,852657285,,,12213,75
Srhtrbk,853450577,,,12212,55
Bavarian Gorvernor,6189146,,,12200,23
Jessica die Kämpferin,852603303,,,12197,89
Bertram der Ehrhafte,851748631,Erzgebirger,5468,12162,29
Harry,23183,Pinky & Brain,94,12150,64
Geoffrey 1497 der Stolze,852838776,,,12142,35
Schweinebärmann,852836864,,,12139,59
alinabambina08,851825731,Relax,3794,12131,36
Gigi der Bäcker,852041469,,,12128,65
HomsterMomster,850751847,Nur kein Stress 😴,14128,12114,22
Spieler-99,852364773,HH-SP,22478,12109,39
jusojo295,851852274,,,12107,34
Großer Gonzo,853037792,,,12100,60
Secl75,852570149,,,12099,45
Milhouse der große,853063482,OWL,24641,12095,82
werwolf121,2242996,,,12088,22
Frank 6237,849980327,Frank,24335,12059,32
Zoe die Siegerin,852542706,,,12054,88
seidelbier,851155130,Sachsens Ritter,7973,12054,28
Eicky,852414781,,,12052,25
Old Stoneman,851827887,Relax,3794,12044,44
Trucker Tommy,849475003,Made in GDR,6280,12034,56
Julicooli1,851663662,,,12025,41
Frey84,5757455,,,12022,42
DocBobo,157066,,,12021,15
Tiger228,60469,,,12009,64
Kleopatra 11868 die Rote,852296682,,,11997,120
Raphamitwaffa,851808880,,,11986,31
Konstanze 10340 die Rote,851619267,,,11966,45
Held des Wissens,851006110,,,11964,43
Fishma,850506623,,,11955,55
Lucas der Gütige,853501351,,,11949,33
Kadmos 963 der Pfähler,853108713,,,11937,43
Davidmueller07,852265253,,,11936,133
Thor Odins0n,852412884,,,11931,42
Zibu.,849799875,Kein Stress,11378,11905,163
farhadmirtavosi,4005803,,,11903,113
Hauky1984,849408214,,,11896,16
mim104,851881376,,,11892,32
Dee157,851850763,,,11891,29
Dragon111,853545429,,,11881,43
Diana 660 die Geißel,7981593,zum Spaß haben,22892,11872,33
Aufbruch zum Leben 2018,7070475,Meeresabenteuer,2824,11868,70
HerrlicherHanns,850983695,filippano,2195,11855,1
Sammy2000,852862846,,,11849,15
forgeJMARX,853125548,,,11842,35
Reisender1,852982710,,,11837,55
Claudius 1741 der Starke,853386335,,,11826,28
-Lauri-,9395948,,,11820,50
Bensmlr,852533868,,,11797,76
klebercc,852051203,,,11795,43
Piko001,851997019,GOT NeueGilde,19595,11786,39
1Danae 245 der Famose,851822711,,,11785,38
champcool,852544681,for fun,23646,11785,62
OlliMega,853092755,,,11783,40
Lisa-Lie,850784139,,,11781,14
lucamartin,851375234,,,11761,41
K4bu,852268665,,,11758,42
Edler 32,853199454,Lukas clan,25118,11756,65
Katharina 11665 die Rote,852245982,Shadow and Bone,19401,11746,69
kaiserklausck,852149434,,,11725,25
Perikles 1368 der Rächer,851239222,,,11723,34
SommerHans99792,853621012,AktivLockerFair,1692,11713,30
Adler-Auge,1881084,Isi's schöne neue We,2845,11708,54
KarlMarx1908,852991057,,,11707,55
Ronny720217,9209032,Green Empire,4363,11695,122
Fredtüte,853573486,🇺🇦🕊,21890,11693,86
Sir Toby the Brave,849368296,,,11691,36
Isidore 1010 der Fuchs,851843298,Erzgebirger,5468,11690,49
Sabina 1100 die Starke,10150481,Badner truppe,15306,11689,64
Grantchester,852597301,,,11683,43
Lucy 69,849927068,,,11657,16
Medesia,852490741,Die Urlauber,18774,11654,15
Doinghill,4971606,,,11654,27
red steel,852451347,,,11654,29
Tagundn8,523216,,,11649,72
Dracorex,852899070,,,11647,24
Esril,852739079,,,11636,55
Michael 1076 der Gnädige,852177375,,,11624,26
Summerly,7880968,,,11601,21
Glöggliböög,1315347,Black Night,1343,11601,53
Happy4698,7903136,Quickly,11723,11597,56
funkyHSV,851749775,HSKLO,22350,11590,69
Mubiene,852394939,Colonia Alaaf,22443,11583,85
Basca76,853601458,Einsteiger,22389,11573,31
Paula.29,852529708,Meinsein,23652,11571,37
paull56,851189749,,,11555,68
König Frank I,1922630,,,11554,195
Isabella 3604 die Weise,851287777,,,11548,34
blubb blubb VII,849654611,Teamwork,8384,11545,7
Tanne der Lange,3918835,,,11544,56
Blackyo,4537050,,,11539,97
Valamir 1100 der Gütige,852523079,,,11528,22
DajokerLP,4676679,Wismarer Nordmänner,12093,11521,27
Michael-Nice-Guy,849524686,,,11518,53
Hekate 1415 die Tapfere,852411520,Nebenwelten,3983,11514,48
Deleitok,853184665,Just kidding,24414,11504,40
Rhoenbaer,853510945,,,11491,38
Iolanta 1967 die Jägerin,851982185,Entspannte Freizeit,19508,11490,56
rundsteak,852813828,Timehunter,3143,11449,21
Milonprime,852680553,,,11446,45
LissydieGroße,849823710,,,11444,53
Daniel III. OMenico,852017514,New Utopia,5943,11439,23
Bär9,852636707,,,11435,51
Sylvain,852464674,,,11419,94
WittySilly,851650827,Teamwork,8384,11408,38
Nike 1135 die Grausame,853005436,,,11402,32
Titus 807 der Gesegnete,852983107,,,11373,36
Trajan 1014 der Grausame,853292039,völlig Ahnungslos,25179,11367,3
Suchender91591,851308108,,,11364,32
Eisherz,852687858,,,11358,53
ebbii,850623480,,,11333,79
AndorKings,851795084,,,11321,86
Leontius 1590 der Kecke,853085255,,,11310,50
Castor 867 der Kecke,851116320,,,11308,53
herr mataso,9690716,Mataso,21946,11307,22
Akudaiki,8745771,Nr.93,2764,11306,35
DonCarlo6116,8347967,,,11304,31
Joan 1090 die Mächtige,852260357,,,11302,116
dahiasl83,851505696,Landshut,21803,11301,32
Ulrich von Strauch,850584356,Diamantenmine 💎,1530,11301,37
Jay von WoAnders,7318170,,,11269,38
Matrixx200x,4371064,,,11266,59
anjoho53,852322217,,,11266,26
Achilles 1465 der Starke,852957555,,,11263,46
anno1960,853590840,Die Entspannten,25095,11260,61
hoFFo I,7844507,,,11251,32
Doorkley,853498723,romulus,12971,11242,34
UnevenScholar7,9896823,YogisBrut,4108,11236,32
Eusebius 1500 der Schöne,852877187,,,11228,34
klvs,849531537,Herz aus Gold,22417,11227,39
coled74,3798204,,,11224,1
FriedwarzNoppel,849060301,seppels,22251,11223,37
Mongo204,853216774,,,11218,41
DonElmo2906,853030959,,,11217,74
Leonidas 1580 die Geißel,853403575,,,11211,45
NemiaS CileV,852274501,Bloodwork,14791,11192,27
Gallienus 873 der Stolze,6101278,Brothers N Blood,22334,11187,22
Lord Kirby,2760282,Kirby,17557,11181,239
kathye,852436781,,,11181,46
Balisey,853476303,quid pro quo,5918,11178,32
omtk.989010,852520974,,,11173,24
Datenhascher78,2558902,,,11145,113
Diana 1091 die Tapfere,851725497,Carpe diem,761,11142,24
Gandalf20,850972120,,,11132,31
ABCabc,851454654,,,11128,54
Athanasia 9153 die Weise,850435983,lachten burg,23137,11128,107
Sumwon Speshal,852583220,,,11122,42
sepl46,852591334,Unantastbar,6619,11121,63
LaGe05,7756209,Patrizier,1209,11115,29
Metcheor,853636883,Taj 🕌 Mahal,16562,11112,83
AleksAleks,852866708,Serenity,21595,11107,112
msduisburg,852147480,,,11095,38
Fürst Holz,4376168,kloburger,4368,11093,260
Lausebaze,2382083,Die Eichhörnchen,2725,11090,137
Isidore 1067 der Erbauer,851875209,,,11087,22
Appolonia 10886 die Rote,851725026,,,11086,57
Maximahal,853107449,,,11083,29
LlewellynVlyn,852875187,,,11080,37
Cazadorah,10437182,,,11079,25
Dante Aventius,851817767,Stachel,2072,11061,28
Mächtiger Hugo,853532053,Zum Spaß 1,19777,11060,66
Goliotok,850262866,Unantastbar,6619,11058,34
Domitia 2115 die Zornige,852711160,,,11050,42
Bonyta,761099,,,11048,37
Otteli 10,850968529,,,11046,129
Ibrakhim Lianda,852090509,=B-B= Multigaming,11037,11039,1
Antiochos 3456 der Löwe,853171931,,,11034,28
Thomas 1009 der Rote,853434985,Herz aus Gold,22417,11027,29
alitas,849969263,,,11007,27
Penniskopf,3479632,,,11005,14
JonSchneee,338283,DRACHETÖTER,7240,11000,31
Freddy vom Abendland,853615557,Wirsindwiederda,18235,10999,35
Alyssa 1415 die Anmutige,851571351,Alter Recke,4826,10997,47
Rebixx3,852320142,Bierbrauer,12818,10995,71
LovingSandy171179,852518308,,,10981,62
Phironto,851781145,,,10977,35
Justina 2224 die Jägerin,853261362,,,10973,21
Oktavian 1583 der Stolze,853464520,,,10964,42
Electrix von Electro,10707422,Flaming riders,23027,10956,15
Margaret 4253 die Weise,853387153,,,10948,32
Leopold 1142 der Weise,853063885,,,10938,32
zombi1,9883381,Hoffnung,4441,10936,27
Fulvia 1546 die Blutige,852633016,Die Urlauber,18774,10935,58
Heini der Eroberer,852246234,,,10900,40
Wilhelm1305,851335348,Raider,21372,10897,65
geist1310,798985,,,10896,1
Anjayoki,3499117,,,10894,35
carnoking3215,852903628,AktivLockerFair,1692,10890,30
t1mex08,852048986,,,10887,48
Julia 1203 die Mächtige,851826016,Nurso,533,10886,20
Robert Godfather of Tuba,8159895,Victory,13978,10885,90
Hypatia 2199 die Starke,853005828,,,10877,63
balblub,852287088,,,10875,19
Argyrus 902 der Rote,849938593,Schalker,1684,10870,1175
wald4tler1979,5119286,Die Große,6145,10861,861
BlackAngel,853515968,Stadt der Ruhe,25519,10859,28
Wayne1234,853103922,,,10852,37
D.J the First,8455033,Die Normalos,7096,10849,67
eric12345,9780990,OK 1,15712,10842,36
SunriseLadyMidnight,4876074,Activity,11181,10835,28
Waldi von Bayern,852222287,,,10828,122
NoMaBa2016,852464299,,,10821,44
Tohr King,853332877,Die Loewen 2.0,24645,10809,56
Kreksusa,1657522,,,10808,71
Claudia 1926 die Tapfere,851769377,Foe clan,22327,10798,29
Tiberius 1622 der Stolze,853370428,La Familia,25228,10791,27
